#{"t_start": 1745836911.2286165, "env_id": "None"}
r,l,t
41.616,24,517.873452
38.16,24,517.892509
49.536,24,517.912194
64.9008,24,517.930897
64.2816,24,517.950472
44.352,24,517.97109
55.9296,24,517.993114
39.4992,24,518.016781
49.6224,24,518.044447
54.1008,24,518.066927
49.536,24,518.093174
39.6432,24,518.111161
74.1888,24,518.130568
103.2192,24,518.157596
59.3424,24,518.175746
26.0784,24,518.232345
87.6096,24,518.26266
54.72,24,518.28991
51.7536,24,518.31271
83.8944,24,518.337757
51.1632,24,518.360328
82.9872,24,518.382618
69.8544,24,518.401622
66.8016,24,518.420221
46.656,24,518.444627
72.8064,24,518.465722
35.2368,24,518.482295
41.256,24,518.499785
53.2368,24,518.521476
77.7168,24,518.544562
47.6496,24,518.562939
40.032,24,518.588521
50.688,24,518.610129
53.5392,24,518.63261
65.952,24,518.649612
48.4848,24,518.701781
47.4768,24,518.732436
52.5888,24,518.764508
45.2736,24,518.789901
42.8832,24,518.809866
9.144,24,518.833133
36.4896,24,518.853926
31.5936,24,518.875234
46.1088,24,518.900518
39.5568,24,518.918777
54.0,24,518.940553
48.8448,24,518.961516
45.4176,24,518.977831
46.9008,24,518.995755
45.6912,24,519.013577
82.9584,24,519.030799
86.616,24,519.057298
49.1328,24,519.075164
55.3824,24,519.100557
57.024,24,519.117992
53.424,24,519.326518
56.16,24,519.356509
43.272,24,519.387574
65.952,24,519.413603
46.7424,24,519.435433
61.3872,24,519.460012
43.0992,24,519.481587
39.5568,24,519.504793
39.7728,24,519.524826
74.7072,24,519.54354
54.72,24,519.564444
47.1024,24,519.586327
39.6432,24,519.608206
10.08,24,519.634169
62.9856,24,519.663777
43.0992,24,519.701058
12.1104,24,519.737479
58.9968,24,519.771995
69.264,24,519.79487
48.1536,24,519.813875
53.2368,24,519.869127
47.4768,24,519.897888
55.512,24,519.921691
4.68,24,519.943555
56.5632,24,519.964473
79.6752,24,519.986034
50.0256,24,520.009363
67.7232,24,520.027345
60.1632,24,520.045576
47.88,24,520.063849
53.2368,24,520.082928
21.168,24,520.107794
54.2736,24,520.126462
65.2752,24,520.143695
46.7424,24,520.163058
96.0336,24,520.180838
20.4336,24,520.199288
49.68,24,520.218145
44.0928,24,520.241999
92.0592,24,520.259618
47.4768,24,520.312339
53.1936,24,520.341442
72.144,24,520.360911
61.4448,24,520.382285
38.088,24,520.401621
53.3232,24,520.423775
23.688,24,520.450454
54.9936,24,520.478441
34.3872,24,520.499428
61.416,24,520.517115
56.2032,24,520.539721
38.2464,24,520.559272
44.7264,24,520.578107
49.5216,24,520.598425
41.976,24,520.620688
51.0912,24,520.637759
45.2736,24,520.659872
47.5344,24,520.67962
67.5648,24,520.702046
53.28,24,520.731416
63.4464,24,520.789185
39.6432,24,520.814245
39.6432,24,520.835687
45.0864,24,520.857609
60.1632,24,520.876453
60.84,24,520.900435
47.1024,24,520.919914
83.952,24,520.94217
49.0608,24,520.962945
66.528,24,520.982694
49.3488,24,521.007565
37.5264,24,521.02808
66.6,24,521.047368
55.4832,24,521.065099
43.7904,24,521.083098
74.1888,24,521.10358
49.4352,24,521.125597
50.6736,24,521.145846
49.68,24,521.171788
64.0944,24,521.19373
57.6,24,521.23352
36.648,24,521.255101
53.8128,24,521.274766
79.2,24,521.294272
37.44,24,521.314846
38.3184,24,521.334637
55.3824,24,521.35389
55.9296,24,521.377756
46.3104,24,521.398195
61.632,24,521.420722
53.424,24,521.441425
56.2032,24,521.461027
83.736,24,521.489485
43.272,24,521.516588
84.384,24,521.535587
55.4112,24,521.552341
41.04,24,521.573575
56.9376,24,521.590857
45.5184,24,521.614705
55.3824,24,521.637216
35.1936,24,521.677565
47.1312,24,521.699365
59.976,24,521.744478
47.1312,24,521.776875
47.52,24,521.798337
55.296,24,521.819052
55.5984,24,521.841314
79.2,24,521.86201
53.424,24,521.880731
46.6848,24,521.90032
50.1264,24,521.918759
12.2544,24,521.942786
43.1856,24,521.96259
41.4576,24,521.981769
57.7728,24,522.004078
55.5984,24,522.025982
55.4112,24,522.046598
56.0736,24,522.066118
59.1984,24,522.095676
55.296,24,522.125087
49.4352,24,522.190009
64.4832,24,522.215186
71.208,24,522.243983
41.976,24,522.270629
46.1232,24,522.293648
79.9488,24,522.315988
50.2848,24,522.337553
54.3168,24,522.36025
47.6352,24,522.379319
49.1328,24,522.401183
43.6896,24,522.421548
58.2768,24,522.443049
56.7504,24,522.466553
49.536,24,522.488183
46.224,24,522.510185
41.832,24,522.528923
57.168,24,522.562807
72.0,24,522.595546
44.6112,24,522.613228
51.7104,24,522.6357
53.2944,24,522.694133
47.88,24,522.736039
33.5952,24,522.774149
39.7728,24,522.796436
65.1744,24,522.817439
53.1072,24,522.840342
47.1024,24,522.861156
40.5216,24,522.87951
53.1072,24,522.901083
40.464,24,522.921947
58.2768,24,522.941389
40.1472,24,522.963787
60.9408,24,522.984926
39.4992,24,523.002257
48.1536,24,523.02795
54.72,24,523.047662
41.904,24,523.072784
44.7264,24,523.091486
40.5216,24,523.114621
58.9968,24,523.139618
39.3264,24,523.206732
69.1344,24,523.232385
41.7312,24,523.255248
82.9584,24,523.274904
43.8768,24,523.303101
55.296,24,523.325104
56.0736,24,523.34458
10.08,24,523.366771
41.04,24,523.393617
64.6128,24,523.415076
55.2096,24,523.437357
39.7152,24,523.458799
51.7536,24,523.482178
82.7712,24,523.504146
34.0416,24,523.523342
59.1984,24,523.543192
37.5264,24,523.562701
46.1088,24,523.58068
56.2608,24,523.608675
47.1024,24,523.631328
49.1328,24,523.674811
56.16,24,523.694489
90.9504,24,523.726663
55.4112,24,523.764258
49.0608,24,523.796095
55.7568,24,523.820833
50.2992,24,523.848046
49.6224,24,523.873667
54.4608,24,523.898587
47.6064,24,523.917487
85.4496,24,523.93795
43.272,24,523.954426
42.9552,24,523.973248
37.5264,24,523.991957
51.624,24,524.015579
86.616,24,524.03558
70.0416,24,524.053522
61.488,24,524.071723
83.5056,24,524.094283
12.2544,24,524.113802
54.8352,24,524.159316
46.9008,24,524.179741
68.2416,24,524.197826
53.28,24,524.226485
39.168,24,524.247647
59.3424,24,524.275246
44.0928,24,524.295793
53.8128,24,524.316563
50.0256,24,524.339131
53.3664,24,524.357468
59.0112,24,524.381335
35.2368,24,524.405121
46.1088,24,524.426194
42.9408,24,524.444156
65.6928,24,524.460813
39.528,24,524.47998
41.7888,24,524.497948
45.936,24,524.515578
48.96,24,524.537035
56.1744,24,524.556696
39.7152,24,524.608617
33.103855,24,524.632412
37.728,24,524.662415
63.4464,24,524.686793
55.5984,24,524.720606
65.6928,24,524.755973
52.1712,24,524.783047
87.6096,24,524.803056
53.8416,24,524.821532
54.5184,24,524.845071
45.5184,24,524.86641
43.1856,24,524.885057
33.5952,24,524.903144
46.1232,24,524.924317
42.9552,24,524.944128
50.2848,24,524.961128
66.6,24,524.979593
53.1936,24,525.000289
54.4608,24,525.018792
45.576,24,525.039459
67.7808,24,525.083826
56.7504,24,525.106726
53.2944,24,525.130197
35.2368,24,525.155729
64.0944,24,525.177323
47.1024,24,525.198752
43.0992,24,525.221047
44.8992,24,525.240665
40.1472,24,525.263278
83.952,24,525.28228
35.0496,24,525.301606
44.6112,24,525.320944
51.408,24,525.3409
82.7712,24,525.359339
55.2096,24,525.37773
39.5568,24,525.397962
56.7504,24,525.416559
38.664,24,525.438643
32.8608,24,525.46037
56.7504,24,525.47874
83.736,24,525.529885
37.44,24,525.550818
44.1216,24,525.573712
39.528,24,525.591479
12.1104,24,525.610867
38.4192,24,525.629619
47.9376,24,525.650465
47.6496,24,525.670436
69.1344,24,525.70022
47.6208,24,525.736651
34.0416,24,525.774868
55.9296,24,525.797774
61.416,24,525.816233
47.8944,24,525.840386
44.8992,24,525.866308
51.1632,24,525.885325
57.9888,24,525.909203
55.1232,24,525.928716
92.0592,24,525.948021
38.16,24,525.967806
34.3872,24,526.010004
17.6832,24,526.030543
26.0784,24,526.04961
59.1984,24,526.071825
57.9888,24,526.091446
48.4848,24,526.110458
52.5888,24,526.130653
43.1856,24,526.14953
38.4192,24,526.171262
46.7424,24,526.191906
65.1744,24,526.212353
51.7536,24,526.23399
21.3264,24,526.25237
44.568,24,526.273658
67.7808,24,526.291354
55.728,24,526.30923
56.2608,24,526.326667
21.6,24,526.34368
87.696,24,526.373269
47.6208,24,526.396146
13.036308,24,526.448097
14.104828,24,526.466414
29.71529,24,526.491195
41.300331,24,526.511102
55.728,24,526.53116
20.31337,24,526.558738
71.577,24,526.578809
-15.184145,24,526.599833
9.445896,24,526.617177
4.511795,24,526.63639
-15.97639,24,526.658768
-34.465941,24,526.677447
20.096273,24,526.696258
12.335437,24,526.726735
-422.424439,24,526.75813
20.299735,24,526.784508
-76.263329,24,526.81751
-618.717118,24,526.844967
44.026343,24,526.865994
19.791031,24,526.882995
93.0672,24,526.94003
53.9856,24,526.972075
47.6352,24,526.992306
56.376,24,527.014956
38.664,24,527.034009
35.0496,24,527.054218
50.0256,24,527.074517
62.3232,24,527.095686
57.0096,24,527.115701
51.5088,24,527.134011
39.6432,24,527.152992
53.1072,24,527.172964
70.0416,24,527.195938
51.0912,24,527.22207
53.3664,24,527.246506
38.3184,24,527.279251
55.2096,24,527.302807
46.6416,24,527.343796
42.8832,24,527.372859
51.1632,24,527.404201
69.8544,24,527.44952
53.424,24,527.473511
51.5088,24,527.499339
59.8464,24,527.520169
63.5904,24,527.543377
79.6752,24,527.563368
53.1072,24,527.585624
35.2368,24,527.605961
64.0944,24,527.628876
47.4768,24,527.652952
41.7888,24,527.677193
69.1344,24,527.699141
58.9968,24,527.727241
38.4192,24,527.756757
92.88,24,527.781351
82.8576,24,527.801943
67.7808,24,527.824151
38.664,24,527.851626
33.1344,24,527.884724
47.9376,24,527.90297
63.6192,24,527.962053
66.8016,24,527.989379
50.7456,24,528.01472
32.8608,24,528.03856
45.0,24,528.060719
34.92,24,528.081084
79.9488,24,528.110072
38.4192,24,528.131491
47.9376,24,528.14989
48.2256,24,528.173179
56.376,24,528.198045
47.1024,24,528.219126
23.688,24,528.248214
53.208,24,528.272161
46.728,24,528.296767
50.688,24,528.322383
59.0112,24,528.340928
56.5632,24,528.359288
72.0,24,528.379623
39.6432,24,528.396904
53.28,24,528.444206
41.616,24,528.47211
46.656,24,528.493779
44.1216,24,528.513562
56.16,24,528.532229
44.8992,24,528.552878
56.2608,24,528.575595
59.8464,24,528.594506
44.9856,24,528.617812
62.9856,24,528.642757
56.16,24,528.662726
59.3424,24,528.683987
39.4992,24,528.720514
57.456,24,528.748914
66.6,24,528.778072
58.1184,24,528.795386
48.2256,24,528.816426
51.408,24,528.839222
51.552,24,528.861919
43.4448,24,528.896739
56.1744,24,529.145811
79.2,24,529.169361
47.88,24,529.194318
55.3824,24,529.217331
57.6,24,529.237827
46.3104,24,529.256977
4.68,24,529.277299
103.2192,24,529.297574
41.7312,24,529.318904
20.4336,24,529.338082
47.4768,24,529.357801
49.5216,24,529.377948
58.1184,24,529.398901
61.4448,24,529.422438
38.4192,24,529.447184
53.9856,24,529.473106
46.728,24,529.492581
54.072,24,529.511815
46.6848,24,529.530953
55.1232,24,529.552925
4.68,24,529.614728
9.144,24,529.645276
64.9008,24,529.672383
44.8992,24,529.692498
52.416,24,529.719846
58.2768,24,529.750478
49.4352,24,529.778682
43.1856,24,529.799299
55.1232,24,529.833704
51.624,24,529.863123
63.6192,24,529.897136
68.2416,24,529.915403
47.0304,24,529.95077
64.9008,24,529.98594
46.6848,24,530.020144
75.2976,24,530.055923
65.7648,24,530.084274
46.224,24,530.112609
65.1744,24,530.138994
43.7904,24,530.164584
47.52,24,530.22414
55.2096,24,530.247774
33.5952,24,530.273962
90.9504,24,530.294617
65.1744,24,530.316029
55.5984,24,530.337411
61.3872,24,530.362575
87.6096,24,530.387106
55.4832,24,530.408223
58.9968,24,530.426156
90.9504,24,530.446374
43.1856,24,530.466149
50.2992,24,530.483871
39.5712,24,530.506222
34.92,24,530.522966
52.416,24,530.544988
50.0256,24,530.5729
53.1072,24,530.606572
47.736,24,530.628497
38.9232,24,530.653209
38.3184,24,530.70623
52.128,24,530.740423
46.6416,24,530.778364
55.296,24,530.799883
39.7728,24,530.818913
55.4112,24,530.841186
44.8992,24,530.861684
39.528,24,530.883855
61.632,24,530.913007
84.384,24,530.935632
51.5232,24,530.95496
40.5216,24,530.976002
56.9376,24,530.994512
53.5392,24,531.013665
61.632,24,531.03465
60.9408,24,531.061073
67.7232,24,531.083769
45.576,24,531.107945
45.0,24,531.125319
73.44,24,531.1433
43.0992,24,531.184269
44.6112,24,531.201832
52.416,24,531.222573
54.4608,24,531.241362
43.6896,24,531.265156
71.208,24,531.287791
55.3824,24,531.309028
57.1968,24,531.342711
53.424,24,531.364179
56.2608,24,531.384964
57.6288,24,531.407897
60.2352,24,531.432427
47.1456,24,531.454066
57.168,24,531.472842
53.424,24,531.492098
51.1632,24,531.515142
53.5392,24,531.534673
60.84,24,531.554364
40.0176,24,531.57103
54.9936,24,531.590764
51.7104,24,531.64747
37.728,24,531.672781
31.5936,24,531.705834
75.2976,24,531.742394
58.1184,24,531.778346
44.8992,24,531.800033
47.6496,24,531.822667
54.6768,24,531.842504
66.6,24,531.863317
46.08,24,531.888395
72.144,24,531.910135
44.064,24,531.927982
82.9872,24,531.946512
35.0496,24,531.96618
57.6,24,531.982981
58.9968,24,531.999679
50.7456,24,532.019147
48.0096,24,532.035626
44.9856,24,532.056228
49.3488,24,532.081463
58.1328,24,532.141871
46.08,24,532.160515
36.648,24,532.18076
38.16,24,532.201297
38.6352,24,532.224752
74.1888,24,532.245626
66.1104,24,532.267402
83.5056,24,532.2898
67.4208,24,532.312109
81.9936,24,532.336262
103.2192,24,532.360447
54.4608,24,532.380211
39.4992,24,532.397717
46.656,24,532.41869
66.6,24,532.439782
61.4448,24,532.459623
53.28,24,532.47653
57.1104,24,532.497393
55.3824,24,532.525454
43.0992,24,532.551595
47.6496,24,532.605554
41.7456,24,532.632407
46.6416,24,532.658108
58.9968,24,532.682056
55.2096,24,532.705256
34.7904,24,532.740952
51.7104,24,532.773144
47.6496,24,532.794779
56.9376,24,532.815673
56.7504,24,532.834159
41.7456,24,532.855977
81.9936,24,532.87613
45.2736,24,532.894992
21.6,24,532.914788
57.744,24,532.942083
39.4992,24,532.961915
60.1632,24,532.982424
47.1456,24,533.001844
41.256,24,533.022548
34.3872,24,533.042564
47.6352,24,533.104416
56.0448,24,533.130418
38.4192,24,533.161766
57.6288,24,533.186575
42.8832,24,533.209422
53.28,24,533.231003
69.8544,24,533.250127
55.3824,24,533.278782
43.2,24,533.302127
42.9408,24,533.329258
60.2352,24,533.351058
49.1328,24,533.371134
83.5056,24,533.395718
34.92,24,533.416037
44.8992,24,533.434288
45.4176,24,533.451289
79.9776,24,533.478935
43.4448,24,533.506392
55.4112,24,533.531245
54.1008,24,533.559447
32.8608,24,533.610197
43.7904,24,533.62847
54.2736,24,533.649647
48.0096,24,533.668694
64.2816,24,533.692513
39.168,24,533.722993
44.568,24,533.760274
66.528,24,533.791367
47.6208,24,533.814779
9.144,24,533.835332
53.3664,24,533.856233
50.6736,24,533.875434
41.7456,24,533.896461
47.4768,24,533.921796
56.9376,24,533.946552
50.0256,24,533.970248
50.7456,24,533.994879
82.9584,24,534.024346
42.1632,24,534.046348
55.3824,24,534.072898
49.392,24,534.133025
82.7712,24,534.168685
65.7648,24,534.204947
41.7312,24,534.244635
47.0304,24,534.283624
54.4608,24,534.31756
51.9552,24,534.353914
54.072,24,534.387681
46.3104,24,534.416757
39.7728,24,534.440843
38.4192,24,534.477116
66.6,24,534.511402
38.6352,24,534.54383
46.656,24,534.564172
54.6768,24,534.582305
31.5936,24,534.608914
53.712,24,534.630156
34.7904,24,534.655587
21.3264,24,534.677079
46.6848,24,534.697702
56.376,24,534.756158
58.9968,24,534.787957
39.4992,24,534.81003
43.7904,24,534.834378
46.656,24,534.855429
39.7728,24,534.877228
12.1104,24,534.903419
48.4272,24,534.925426
53.28,24,534.945719
39.5568,24,534.970609
10.08,24,534.991779
65.2752,24,535.017946
43.7904,24,535.042295
54.9936,24,535.062968
45.936,24,535.081836
36.4896,24,535.100838
49.0608,24,535.11784
47.6352,24,535.13759
53.712,24,535.157458
39.7728,24,535.179011
52.1712,24,535.241601
31.5936,24,535.274803
62.3232,24,535.299706
46.728,24,535.322943
50.1264,24,535.344428
39.168,24,535.369944
61.488,24,535.389617
56.2608,24,535.413264
52.1712,24,535.433648
51.0768,24,535.45713
37.5264,24,535.477071
82.9872,24,535.498829
49.4352,24,535.515831
45.6912,24,535.532832
38.16,24,535.550658
45.1872,24,535.574451
41.7312,24,535.590798
47.9376,24,535.616802
41.2416,24,535.636618
82.9584,24,535.65382
52.848,24,535.707511
53.8128,24,535.744403
47.4768,24,535.776767
41.256,24,535.799785
47.1024,24,535.8213
32.8608,24,535.841917
83.5056,24,535.864794
61.632,24,535.886566
41.7312,24,535.907444
67.4208,24,535.926865
56.16,24,535.947869
64.9008,24,535.968415
50.7456,24,535.98972
41.904,24,536.005721
62.3232,24,536.025844
39.8304,24,536.047803
63.4464,24,536.067907
47.0304,24,536.091069
37.44,24,536.113963
56.16,24,536.135771
38.4192,24,536.192173
103.2192,24,536.212511
44.064,24,536.233477
33.5952,24,536.256879
51.408,24,536.278929
69.1344,24,536.312121
43.2,24,536.337357
45.6912,24,536.358361
23.688,24,536.38108
50.7456,24,536.399684
42.912,24,536.420681
45.0864,24,536.442639
42.8832,24,536.461592
67.7232,24,536.480558
61.92,24,536.497273
41.8752,24,536.516963
56.2608,24,536.535379
50.2992,24,536.559103
40.464,24,536.583649
56.376,24,536.605836
39.8304,24,536.654123
-74.865706,24,536.676678
54.072,24,536.695203
47.4768,24,536.723005
60.2352,24,536.758435
40.816417,24,536.787147
67.5648,24,536.808788
47.0304,24,536.834392
41.832,24,536.857441
-33.405632,24,536.877084
-144.885766,24,536.896784
56.9376,24,536.920063
54.72,24,536.942735
45.5184,24,536.967298
-13.240101,24,536.988238
43.2,24,537.011062
40.32,24,537.035112
42.9408,24,537.053896
-111.436287,24,537.073244
-6.759778,24,537.102062
42.8832,24,537.141532
55.9296,24,537.15878
79.9488,24,537.179895
46.872,24,537.197247
83.8944,24,537.221452
72.144,24,537.244491
55.512,24,537.266418
48.4272,24,537.287965
54.432,24,537.306849
34.3872,24,537.327684
45.2736,24,537.354753
56.2608,24,537.382754
54.6192,24,537.407576
51.7536,24,537.426823
56.5632,24,537.443648
53.9568,24,537.46417
41.04,24,537.482441
26.5392,24,537.498827
54.1008,24,537.52302
82.9584,24,537.547487
47.6208,24,537.607497
10.08,24,537.627773
58.1328,24,537.646737
55.2096,24,537.665015
56.2608,24,537.687235
38.4192,24,537.709745
54.1008,24,537.741137
47.9376,24,537.77182
46.7424,24,537.792899
96.0336,24,537.813649
51.0768,24,537.833387
61.416,24,537.853861
54.8352,24,537.875273
56.1744,24,537.89862
53.8848,24,537.917064
49.9392,24,537.942224
67.7808,24,537.96897
58.9968,24,537.991051
39.8304,24,538.010696
46.224,24,538.028818
54.8352,24,538.076476
55.3824,24,538.103842
64.0944,24,538.121369
46.656,24,538.143397
45.2736,24,538.164476
21.6,24,538.184108
64.6128,24,538.208934
57.6,24,538.236931
81.9936,24,538.263105
45.5184,24,538.290738
38.088,24,538.31881
55.4112,24,538.337336
63.4464,24,538.356545
62.3232,24,538.377452
33.5952,24,538.400975
43.1856,24,538.427977
46.6848,24,538.449979
39.528,24,538.476344
45.0864,24,538.498146
53.8128,24,538.518876
51.624,24,538.561825
38.9232,24,538.581092
39.5568,24,538.605547
82.7712,24,538.629206
52.7328,24,538.649355
53.28,24,538.669803
54.1008,24,538.695456
47.1312,24,538.724057
41.7456,24,538.754836
67.5648,24,538.779376
21.3264,24,538.799426
90.9504,24,538.827202
43.6032,24,538.848101
55.4112,24,538.86671
65.7648,24,538.893902
59.3424,24,538.913227
50.0256,24,538.94023
38.8368,24,538.966919
45.1872,24,538.990156
87.4512,24,539.011181
53.3664,24,539.283571
49.1328,24,539.311294
49.9392,24,539.337399
43.6896,24,539.361054
61.3872,24,539.383043
62.9856,24,539.407617
53.2944,24,539.430549
4.68,24,539.456605
54.1008,24,539.482337
55.3824,24,539.504306
43.6032,24,539.523089
53.8848,24,539.544171
54.072,24,539.562513
47.9808,24,539.582227
37.5264,24,539.6018
65.6928,24,539.619465
55.4832,24,539.638496
41.616,24,539.654935
46.08,24,539.677957
77.7168,24,539.698543
44.5536,24,539.755136
43.2,24,539.789204
53.28,24,539.810549
58.9968,24,539.829172
42.1632,24,539.851002
43.6032,24,539.871889
26.0784,24,539.890691
36.4896,24,539.909672
47.6208,24,539.929673
17.6832,24,539.954732
51.0768,24,539.981001
41.256,24,540.003197
57.0096,24,540.028034
37.656,24,540.049833
84.384,24,540.071455
41.7456,24,540.094697
53.9856,24,540.116358
52.416,24,540.145711
68.2416,24,540.170893
77.7168,24,540.192432
92.0592,24,540.250411
37.728,24,540.278704
59.112,24,540.297706
51.552,24,540.320021
53.28,24,540.340654
41.832,24,540.362087
41.904,24,540.383285
73.44,24,540.406559
79.2,24,540.426173
34.3872,24,540.44716
54.4608,24,540.472291
65.7648,24,540.495467
74.7072,24,540.52508
47.5344,24,540.555764
57.024,24,540.572766
42.8832,24,540.590284
46.08,24,540.608382
37.656,24,540.629739
41.832,24,540.64674
41.256,24,540.670714
57.024,24,540.725394
60.1632,24,540.765131
51.0768,24,540.796198
60.4368,24,540.820952
41.7456,24,540.840957
60.84,24,540.861583
47.4768,24,540.885077
56.2032,24,540.907512
48.4848,24,540.928854
47.6208,24,540.951787
53.8128,24,540.982649
38.16,24,541.004238
39.3264,24,541.028307
70.0416,24,541.053703
53.1072,24,541.072705
38.9376,24,541.09222
56.376,24,541.11254
41.256,24,541.13532
43.1856,24,541.164098
41.904,24,541.190812
43.0992,24,541.237567
51.7536,24,541.25873
84.384,24,541.280667
51.0768,24,541.302999
49.68,24,541.324839
57.0096,24,541.347069
46.1088,24,541.371145
53.8128,24,541.391962
44.352,24,541.412295
41.832,24,541.433403
41.2416,24,541.452889
55.9296,24,541.471416
74.1888,24,541.488639
60.84,24,541.508491
59.1984,24,541.531579
53.28,24,541.556082
48.96,24,541.582387
42.912,24,541.609951
66.8016,24,541.631804
23.688,24,541.648347
38.16,24,541.694152
51.624,24,541.720473
44.352,24,541.753242
53.9568,24,541.786329
53.8848,24,541.809464
53.424,24,541.830328
67.5648,24,541.859629
49.392,24,541.878791
87.4512,24,541.899602
53.9856,24,541.920103
54.1008,24,541.938618
65.6928,24,541.959459
56.2608,24,541.979598
64.6128,24,542.004459
40.464,24,542.033469
53.712,24,542.055921
54.0,24,542.074019
53.208,24,542.091484
34.3872,24,542.11188
44.7264,24,542.131098
40.032,24,542.191175
42.912,24,542.212118
53.5392,24,542.23679
41.616,24,542.258675
56.0736,24,542.278542
49.5216,24,542.300159
48.4272,24,542.322467
49.4352,24,542.343538
72.0,24,542.365575
41.04,24,542.384501
53.9856,24,542.410875
43.6032,24,542.431075
40.1472,24,542.449076
4.68,24,542.468102
53.9856,24,542.48978
69.8544,24,542.507791
48.8448,24,542.528253
21.6,24,542.550492
57.456,24,542.57194
47.5344,24,542.592164
57.024,24,542.658392
47.52,24,542.679143
86.616,24,542.702903
85.4496,24,542.737531
62.9856,24,542.769732
79.9488,24,542.793232
41.904,24,542.816335
46.872,24,542.837468
40.1472,24,542.856873
47.8944,24,542.878778
46.656,24,542.899829
53.424,24,542.921956
17.6832,24,542.939997
59.8464,24,542.959009
57.6288,24,542.976444
52.1712,24,542.995879
56.736,24,543.01388
57.7728,24,543.040001
45.0,24,543.062468
66.1104,24,543.082058
55.3824,24,543.128105
51.0912,24,543.148262
41.904,24,543.168459
35.2368,24,543.190175
46.7568,24,543.211715
50.688,24,543.236717
41.4576,24,543.258608
66.6,24,543.282753
53.28,24,543.3063
69.8544,24,543.325824
59.3424,24,543.343848
41.7312,24,543.371667
64.4832,24,543.394981
44.7264,24,543.414493
47.4768,24,543.441034
44.8992,24,543.459841
20.4336,24,543.483009
54.0,24,543.50378
36.4896,24,543.52247
58.9968,24,543.540127
47.6352,24,543.585828
53.28,24,543.608344
52.7328,24,543.629956
51.1632,24,543.648634
34.3872,24,543.679147
39.3264,24,543.707556
50.6736,24,543.739013
67.7232,24,543.770266
35.1936,24,543.792518
43.7904,24,543.813397
34.92,24,543.836117
38.16,24,543.853629
51.9552,24,543.872812
52.5888,24,543.896581
46.3104,24,543.916515
76.4784,24,543.941148
51.7104,24,543.96066
53.9568,24,543.981694
79.9488,24,544.002904
82.9872,24,544.02258
42.1632,24,544.066826
47.9808,24,544.089678
54.4608,24,544.128061
44.064,24,544.157063
55.9296,24,544.189286
50.7456,24,544.215594
53.3232,24,544.244003
46.08,24,544.265218
57.1968,24,544.293986
55.1952,24,544.314903
21.3264,24,544.336647
47.5344,24,544.359972
54.8352,24,544.389302
56.16,24,544.409523
56.736,24,544.428679
72.0,24,544.446505
58.1184,24,544.468589
66.1104,24,544.488759
57.744,24,544.505397
49.0608,24,544.528279
53.8848,24,544.577433
57.1968,24,544.603758
47.4768,24,544.624248
43.272,24,544.645248
55.512,24,544.667057
68.1408,24,544.687342
25.4448,24,544.712633
57.456,24,544.748411
41.4576,24,544.784755
57.744,24,544.806487
74.1888,24,544.826074
58.1328,24,544.844889
32.8608,24,544.864213
55.3824,24,544.88253
34.7904,24,544.904766
83.952,24,544.923717
37.656,24,544.957148
38.9376,24,544.97876
47.9376,24,544.998585
47.4768,24,545.015586
40.1472,24,545.066043
70.0416,24,545.087231
38.664,24,545.10813
41.832,24,545.130466
86.616,24,545.152664
55.4112,24,545.171663
34.92,24,545.19191
44.1216,24,545.211217
46.6848,24,545.232374
83.8944,24,545.25349
58.9968,24,545.274705
61.4448,24,545.293521
49.392,24,545.313059
39.5568,24,545.334858
26.5392,24,545.354944
45.2736,24,545.377061
56.7936,24,545.397062
49.2768,24,545.418067
40.032,24,545.437184
41.7456,24,545.458213
58.9968,24,545.516554
43.7904,24,545.538035
48.2256,24,545.559399
12.1104,24,545.582603
54.6192,24,545.609078
92.0592,24,545.632392
59.0112,24,545.658837
64.0944,24,545.680122
69.264,24,545.699577
53.8848,24,545.728563
45.1872,24,545.758322
46.728,24,545.787503
47.1456,24,545.813982
46.224,24,545.8415
53.9568,24,545.862997
49.536,24,545.881679
38.4192,24,545.89868
37.44,24,545.918584
77.7168,24,545.938061
51.5088,24,545.955061
46.6848,24,546.004396
42.9408,24,546.025744
31.5936,24,546.043817
37.5264,24,546.068641
54.5184,24,546.089643
47.8944,24,546.111922
56.7936,24,546.133604
52.1712,24,546.157487
46.6848,24,546.177082
44.064,24,546.197131
67.7232,24,546.215133
38.9376,24,546.238474
59.8464,24,546.260011
36.4896,24,546.282334
53.9856,24,546.301338
51.5088,24,546.319337
35.2368,24,546.336338
68.2416,24,546.357572
79.9776,24,546.377275
51.5232,24,546.394351
45.2736,24,546.454741
12.2544,24,546.473932
53.8848,24,546.505888
50.0256,24,546.531133
54.7776,24,546.550899
49.68,24,546.572793
64.9008,24,546.592099
82.9584,24,546.611565
38.088,24,546.633841
12.1104,24,546.654174
55.1952,24,546.675012
60.2352,24,546.697176
58.2768,24,546.721398
-233.995917,24,546.752648
56.9232,24,546.781913
47.4768,24,546.802474
49.7471,24,546.821017
46.6848,24,546.844244
40.0176,24,546.871912
67.5648,24,546.894549
54.432,24,546.93959
55.5984,24,546.958264
49.6224,24,546.978492
49.0608,24,547.000727
59.112,24,547.021837
55.728,24,547.042397
79.6752,24,547.062343
48.4272,24,547.085082
52.416,24,547.10434
4.68,24,547.124268
82.9584,24,547.14253
52.7328,24,547.162371
57.024,24,547.179121
51.7536,24,547.210164
