#{"t_start": 1745855726.9573295, "env_id": "None"}
r,l,t
81.39048,24,2741.711523
46.013791,24,2742.511952
-19.978935,24,2743.561655
72.949474,24,2744.4413
89.99298,24,2745.317832
140.839688,24,2746.181714
54.2736,24,2747.053374
61.4448,24,2747.977427
91.25488,24,2748.977011
87.4512,24,2749.942507
72.028489,24,2750.886954
95.259543,24,2751.847137
64.6128,24,2752.939313
105.93592,24,2753.808236
59.8464,24,2754.625279
64.139092,24,2755.407463
64.4832,24,2756.223023
93.261043,24,2757.156931
90.726725,24,2758.222037
83.952,24,2759.159211
77.26732,24,2760.066585
75.95946,24,2760.916501
147.441799,24,2761.749378
66.092317,24,2762.611333
94.491324,24,2763.547045
81.254745,24,2764.410414
78.463819,24,2765.379139
59.112,24,2766.328299
45.097446,24,2767.183011
150.486991,24,2768.00778
55.728,24,2768.971051
123.66159,24,2769.978207
81.9936,24,2771.004742
92.0592,24,2771.914003
55.7568,24,2772.837873
51.140554,24,2773.946822
93.251856,24,2774.937129
64.024801,24,2775.927956
54.8352,24,2776.883878
62.876965,24,2777.87535
70.772091,24,2778.853148
55.1952,24,2779.874267
54.5184,24,2780.792023
64.4832,24,2781.709139
83.5056,24,2782.589439
89.360594,24,2783.538726
46.627435,24,2784.916671
71.525975,24,2785.838746
55.5984,24,2786.672
46.589499,24,2787.552223
70.981809,24,2788.450752
69.699861,24,2789.335311
62.162328,24,2790.30717
53.712,24,2791.437138
91.917507,24,2792.463461
54.717069,24,2793.346219
55.2096,24,2794.491834
107.979248,24,2795.468658
79.9488,24,2796.500147
59.0112,24,2797.460503
53.181127,24,2798.468681
60.4368,24,2799.439212
58.952167,24,2800.433164
74.717636,24,2801.393973
51.594707,24,2802.433987
75.33743,24,2803.408696
51.934385,24,2804.791767
51.125724,24,2805.734756
91.851594,24,2806.665721
69.384996,24,2807.722971
74.057024,24,2808.597253
59.0112,24,2809.505604
61.803874,24,2811.028547
107.914347,24,2813.868598
65.813014,24,2815.192161
87.219215,24,2816.299767
54.93359,24,2818.11378
67.926303,24,2821.039791
53.313486,24,2824.195048
55.5984,24,2828.292379
79.9776,24,2830.073319
63.001977,24,2831.45197
95.979169,24,2832.858516
134.529422,24,2833.894038
68.9472,24,2834.999676
46.383366,24,2836.085022
136.544405,24,2837.681952
113.337825,24,2839.225046
57.967473,24,2840.904648
-17.952014,24,2842.358462
62.9856,24,2844.116494
137.631545,24,2845.740854
53.230732,24,2846.979595
90.984674,24,2848.281333
100.576657,24,2849.60777
72.375162,24,2850.982033
65.471942,24,2852.572478
53.101234,24,2853.929162
56.9376,24,2855.300049
180.617063,24,2856.83938
60.529283,24,2858.624156
84.384,24,2860.156413
128.322751,24,2861.401614
27.824577,24,2862.587952
61.416,24,2863.655017
80.152846,24,2864.811866
89.421883,24,2865.96144
58.9968,24,2867.341829
54.080134,24,2869.283083
64.2816,24,2871.22235
137.89779,24,2873.562916
113.425784,24,2875.979611
54.5184,24,2877.658749
56.2752,24,2879.132867
59.554226,24,2880.658252
57.656682,24,2882.065216
104.395498,24,2883.522794
55.1232,24,2884.689945
79.165698,24,2885.99424
110.45532,24,2887.920395
70.0416,24,2889.422316
66.528,24,2890.893435
77.242352,24,2892.464565
-32.107855,24,2893.857711
55.1232,24,2895.930518
123.687058,24,2897.640293
45.472873,24,2899.010669
105.66713,24,2900.484
72.144,24,2901.951261
50.815897,24,2903.504992
97.581061,24,2904.935079
84.764208,24,2905.99375
71.804174,24,2907.529097
49.973365,24,2908.648978
55.1232,24,2909.722337
64.4832,24,2910.802476
62.595127,24,2912.069338
55.1232,24,2913.280019
66.1104,24,2914.324127
81.203937,24,2915.35646
70.924235,24,2916.417361
55.863226,24,2917.503839
72.8064,24,2918.564137
90.9504,24,2919.616796
38.993876,24,2920.686239
92.580752,24,2921.767384
96.0336,24,2922.775869
49.850351,24,2923.690965
60.155615,24,2924.607943
67.5648,24,2925.546714
62.9856,24,2926.486968
47.50924,24,2927.441728
64.365516,24,2928.392337
15.41464,24,2929.349837
87.749158,24,2930.291457
56.2752,24,2931.233638
67.4208,24,2932.210183
55.9296,24,2933.318886
92.670118,24,2934.615095
61.8048,24,2935.662707
56.232589,24,2936.646202
74.262486,24,2937.681521
92.643295,24,2938.761759
54.5184,24,2939.920883
66.53757,24,2941.134244
55.7568,24,2942.368942
63.461566,24,2943.802561
112.048379,24,2945.125807
1.903447,24,2946.508138
113.18554,24,2947.86266
54.9936,24,2949.076532
69.1344,24,2950.201008
75.733977,24,2951.267029
63.042212,24,2952.373743
94.704471,24,2953.932158
56.990311,24,2955.124938
61.673373,24,2956.246403
61.632,24,2957.521409
60.249509,24,2958.612719
55.525669,24,2959.729385
60.562294,24,2960.802652
111.718403,24,2961.950601
54.5184,24,2963.108817
108.470658,24,2964.288462
54.2736,24,2965.366449
50.04991,24,2966.455367
93.228233,24,2967.56264
47.690027,24,2968.730487
78.048125,24,2969.874061
61.791336,24,2971.021135
72.614163,24,2972.475013
57.070795,24,2973.76619
40.430261,24,2974.929522
56.676526,24,2976.063826
51.726858,24,2977.196061
86.098183,24,2978.340954
42.279644,24,2980.559297
98.132919,24,2982.510018
82.9872,24,2983.464096
77.7168,24,2984.446808
60.623257,24,2985.382697
92.88,24,2986.323974
82.9584,24,2987.320395
55.4832,24,2988.261605
82.8576,24,2989.411756
60.9408,24,2990.465027
82.9872,24,2991.639994
98.274885,24,2992.592232
86.616,24,2993.531896
60.9408,24,2994.60216
54.8352,24,2995.579571
56.2752,24,2996.538385
74.6428,24,2997.475642
53.424,24,2998.552191
68.799579,24,2999.699419
87.054517,24,3000.851662
71.877431,24,3002.026275
61.8048,24,3003.463709
167.129171,24,3004.558339
83.736,24,3005.634481
73.971773,24,3006.761967
146.366605,24,3008.522975
70.968106,24,3009.904338
55.1232,24,3011.119567
141.225393,24,3012.37664
79.904393,24,3013.3404
47.829588,24,3014.290322
94.797177,24,3015.212065
74.007749,24,3016.163587
80.554121,24,3017.109038
94.786395,24,3018.032857
100.174346,24,3018.931456
49.707069,24,3019.86351
149.74284,24,3020.898951
119.208146,24,3021.811018
97.048198,24,3022.766642
81.569393,24,3024.010722
53.424,24,3025.268063
90.886647,24,3026.332855
93.934705,24,3027.415967
86.933792,24,3028.647845
101.315993,24,3029.802475
77.883093,24,3030.978005
61.632,24,3032.323424
89.576959,24,3034.085176
73.46366,24,3035.255802
59.547051,24,3036.392454
81.9936,24,3037.508407
65.219472,24,3038.559994
57.7728,24,3039.651586
86.385591,24,3040.72624
84.384,24,3041.795712
54.282626,24,3042.833968
76.856133,24,3043.779329
71.948887,24,3044.738964
91.752495,24,3045.704323
54.2736,24,3046.68715
59.1984,24,3048.01135
55.512,24,3049.279773
170.050317,24,3050.352027
67.374637,24,3051.370205
98.316957,24,3052.399529
49.692108,24,3053.411892
120.030609,24,3054.407204
59.943409,24,3055.381656
56.100944,24,3056.409894
66.528,24,3057.539515
56.9376,24,3058.754419
67.736725,24,3060.008776
149.95774,24,3061.225191
48.852545,24,3062.55875
66.6,24,3063.826874
48.530214,24,3065.073904
50.122944,24,3066.223993
47.722894,24,3067.476501
53.570645,24,3068.692441
63.463776,24,3069.875667
89.040739,24,3071.077444
69.816199,24,3072.173817
53.284228,24,3073.256768
63.60146,24,3074.553183
57.2559,24,3076.233186
67.273017,24,3077.548825
67.434434,24,3078.891454
59.717598,24,3080.061249
66.909427,24,3081.078484
57.487796,24,3082.082176
91.876871,24,3083.06182
88.738519,24,3084.369
157.593118,24,3085.366969
55.4112,24,3086.343685
91.960202,24,3087.286799
64.0944,24,3088.366678
55.684983,24,3089.478465
88.306424,24,3090.569884
43.49466,24,3091.786426
52.050187,24,3092.863558
53.368324,24,3094.214903
152.337745,24,3095.751009
65.349137,24,3096.89748
96.0336,24,3098.754015
64.9008,24,3100.030127
74.278747,24,3101.185501
89.809945,24,3102.432085
83.5056,24,3103.413846
97.850511,24,3104.586747
63.051901,24,3105.891385
59.3424,24,3106.902379
55.278949,24,3107.911054
102.746588,24,3108.904754
72.70567,24,3109.888957
83.508788,24,3110.849478
52.7328,24,3111.880748
68.3219,24,3113.16691
45.138391,24,3114.118751
152.735023,24,3115.141468
-33.652074,24,3116.483295
64.6128,24,3117.47714
15.483088,24,3118.710309
56.1744,24,3119.828353
79.6752,24,3120.898884
54.824851,24,3121.992732
158.985812,24,3123.440659
53.176866,24,3124.795183
-34.964579,24,3125.886811
32.405552,24,3127.040986
149.796616,24,3128.132266
54.0,24,3129.207955
53.971207,24,3130.3301
91.746066,24,3131.407324
55.421001,24,3132.479056
58.749847,24,3133.471021
60.9408,24,3134.427128
77.371556,24,3135.41193
56.1024,24,3136.625525
95.258386,24,3138.207191
130.656356,24,3139.356517
93.506046,24,3140.308723
91.344793,24,3141.235485
-12.544662,24,3142.255084
93.151048,24,3143.276985
127.606212,24,3144.253078
98.086267,24,3145.180254
99.46469,24,3146.298492
79.555289,24,3147.393857
57.959653,24,3148.545372
56.16,24,3149.687608
77.555557,24,3150.828276
111.926667,24,3152.045979
92.88,24,3153.664735
154.060541,24,3155.152028
61.92,24,3156.307816
65.466469,24,3157.710552
97.938372,24,3158.92963
146.043364,24,3161.050947
74.384235,24,3162.564763
56.5632,24,3163.67416
99.829817,24,3164.637453
72.075799,24,3165.746829
52.167355,24,3166.734869
95.073769,24,3167.987486
118.092835,24,3169.379851
80.725757,24,3170.362569
63.650467,24,3171.338241
66.258696,24,3172.366669
60.694416,24,3173.622244
30.59026,24,3174.640248
50.783254,24,3175.581193
82.950856,24,3176.534417
93.0672,24,3177.564924
111.518246,24,3178.645234
76.772389,24,3179.785053
109.483507,24,3181.223141
61.8048,24,3182.465198
68.350733,24,3183.772022
68.04419,24,3185.004858
74.1888,24,3186.175821
111.706386,24,3187.353679
68.2416,24,3188.945823
68.2416,24,3190.07689
83.5056,24,3191.213174
50.530079,24,3192.312875
51.338181,24,3193.318161
53.87007,24,3194.492506
87.696,24,3196.018318
61.844285,24,3197.091874
55.9296,24,3198.115107
100.1951,24,3199.081237
96.430014,24,3200.029748
62.66986,24,3201.097146
76.596808,24,3202.093796
162.226887,24,3203.529149
81.748571,24,3204.506447
93.0672,24,3205.545426
49.950906,24,3206.712974
79.9776,24,3207.773268
101.073288,24,3208.918324
87.463588,24,3210.042071
-17.977711,24,3211.218857
61.776274,24,3212.589417
53.171223,24,3214.09019
53.3664,24,3215.492974
104.738145,24,3216.65812
53.509397,24,3217.78621
58.301653,24,3218.893345
66.013594,24,3220.071724
67.625998,24,3221.211488
95.284011,24,3222.824144
56.9376,24,3223.850073
108.713775,24,3224.92483
116.179515,24,3226.063656
56.1744,24,3227.285369
99.176081,24,3228.279436
83.462711,24,3229.299663
66.915233,24,3230.258095
62.3232,24,3231.291257
90.9504,24,3232.252909
60.2352,24,3233.265373
61.4448,24,3234.305514
77.7168,24,3235.293718
131.778533,24,3236.250488
55.4832,24,3237.359273
25.348607,24,3238.654605
56.16,24,3239.850766
52.141562,24,3241.36263
76.38811,24,3242.621072
51.553012,24,3244.947556
77.7168,24,3246.553664
71.924347,24,3247.780856
155.984972,24,3249.110135
58.750561,24,3250.205217
61.3872,24,3251.280001
59.0112,24,3252.337937
82.839161,24,3253.313145
79.9776,24,3254.261123
56.7504,24,3255.199967
43.969501,24,3256.171972
82.835408,24,3257.255151
66.528,24,3258.352667
64.4832,24,3259.51598
57.565128,24,3260.708142
69.08916,24,3261.899548
120.809678,24,3262.883627
68.1408,24,3263.843401
50.713766,24,3264.772804
174.635955,24,3265.742948
71.794421,24,3266.683858
79.9488,24,3267.661166
56.16,24,3268.73445
60.41661,24,3269.826357
57.024,24,3270.88086
56.1744,24,3272.126342
101.861184,24,3273.323325
73.253885,24,3274.433236
61.488,24,3275.54069
59.112,24,3276.651928
73.481835,24,3277.762151
73.752754,24,3278.815858
73.533451,24,3279.9011
97.657403,24,3280.97444
100.065109,24,3282.049398
55.9296,24,3283.148491
58.449401,24,3284.210445
77.904928,24,3285.267277
66.8016,24,3286.349356
66.61017,24,3287.33858
85.931413,24,3288.288698
-30.663619,24,3289.284017
178.764653,24,3290.370222
65.544658,24,3291.369377
57.744,24,3292.534994
61.4448,24,3293.739813
56.5632,24,3294.744411
171.362758,24,3295.754625
59.0112,24,3296.765481
90.9504,24,3297.765605
77.7168,24,3298.855769
158.938818,24,3300.126602
81.9936,24,3301.329464
54.072,24,3302.536935
66.976191,24,3303.873344
88.444374,24,3305.025404
79.733299,24,3306.15574
47.387885,24,3307.301234
47.03064,24,3308.382371
113.318183,24,3309.464522
74.056455,24,3310.557762
87.4512,24,3311.629343
58.621991,24,3312.773552
81.52297,24,3313.742817
68.025756,24,3314.7298
59.628109,24,3315.66239
145.141276,24,3316.608276
115.094294,24,3317.608096
67.5648,24,3318.563406
55.538478,24,3319.484142
57.744,24,3320.464859
54.339376,24,3321.419584
84.880583,24,3322.390528
49.787261,24,3323.406057
114.210292,24,3324.367516
122.9441,24,3325.276644
68.016275,24,3326.222629
94.998303,24,3327.21524
58.579646,24,3328.275476
120.677496,24,3329.454703
66.1104,24,3330.489585
83.736,24,3331.550489
105.959749,24,3333.040372
76.005833,24,3334.499028
121.128286,24,3335.676294
126.75055,24,3336.832276
100.352977,24,3338.53713
56.2752,24,3339.648352
50.514238,24,3340.697906
56.1024,24,3341.768581
48.882523,24,3342.782313
79.839883,24,3343.715343
58.398683,24,3344.661266
123.373431,24,3345.603702
92.88,24,3346.585663
73.192461,24,3347.54708
68.874012,24,3348.543305
122.945974,24,3349.499201
54.953515,24,3350.41608
97.08497,24,3351.414114
72.489505,24,3352.33882
57.384565,24,3353.299863
57.0096,24,3354.225799
65.065137,24,3355.163404
57.1968,24,3356.480667
145.981567,24,3357.792083
83.8944,24,3359.13992
71.907944,24,3360.297228
67.666738,24,3361.431592
54.8352,24,3362.51004
83.8944,24,3363.606493
70.774703,24,3364.708511
49.329178,24,3365.750047
61.8048,24,3366.930427
-29.840464,24,3368.112699
72.8064,24,3369.212201
59.1984,24,3370.438998
72.971777,24,3371.639421
87.6096,24,3372.69826
53.089793,24,3374.031597
56.060214,24,3375.033903
49.332346,24,3376.014829
46.016086,24,3377.648691
-24.647361,24,3378.98054
168.036978,24,3380.174774
75.935631,24,3381.344987
62.3232,24,3382.351745
116.753237,24,3383.296353
83.952,24,3384.216821
83.5056,24,3385.146048
87.085262,24,3386.150998
66.8016,24,3387.12222
64.945853,24,3388.141956
97.362915,24,3389.210317
76.662007,24,3390.271465
83.5056,24,3391.410491
55.1952,24,3392.667303
61.465341,24,3393.823179
99.873349,24,3394.898117
86.201343,24,3396.202143
134.31088,24,3397.547018
170.298873,24,3398.664552
125.580259,24,3399.701951
70.0416,24,3400.771157
66.044482,24,3401.860028
126.993879,24,3402.902686
67.491781,24,3403.837843
68.887302,24,3404.77889
87.733586,24,3405.788187
56.352085,24,3406.728854
65.2752,24,3407.683459
78.399979,24,3408.721905
117.011452,24,3409.721161
57.0096,24,3410.736486
78.609822,24,3411.745005
96.470449,24,3412.733517
98.591747,24,3413.68297
51.74828,24,3414.644687
103.477493,24,3415.66167
171.700745,24,3416.61444
111.765393,24,3417.567131
55.296,24,3419.208899
72.144,24,3420.390534
83.52808,24,3421.668972
63.412782,24,3423.128055
53.632777,24,3424.317112
71.231198,24,3425.857142
56.9376,24,3427.004542
60.2352,24,3428.102212
79.9776,24,3429.178533
50.111411,24,3430.219657
55.728,24,3431.62074
94.576134,24,3432.684329
56.415884,24,3433.677211
61.4448,24,3434.767035
155.554779,24,3436.826014
62.02329,24,3438.498366
77.169168,24,3440.418294
59.112,24,3442.772769
115.847648,24,3444.554335
79.872799,24,3445.569541
46.541869,24,3446.591166
52.909832,24,3448.042007
122.499061,24,3449.117159
54.8352,24,3450.17671
121.487384,24,3451.231459
50.467311,24,3452.541216
161.706472,24,3453.811476
83.8944,24,3454.964851
56.041177,24,3456.123898
145.428913,24,3457.174388
81.9936,24,3458.22565
-28.795744,24,3459.949543
142.06957,24,3461.405582
83.952,24,3462.807595
108.055712,24,3463.939975
62.841647,24,3465.10996
66.977674,24,3466.098839
64.2816,24,3467.51147
83.952,24,3468.528387
110.978716,24,3469.479178
-24.914234,24,3470.427238
50.628927,24,3471.359569
56.1744,24,3472.76195
89.687346,24,3473.720634
107.761375,24,3474.990556
61.8048,24,3476.116114
59.334371,24,3477.313782
90.9504,24,3478.507489
88.841606,24,3479.670425
69.848679,24,3480.770577
65.2752,24,3481.99167
50.817624,24,3483.267591
55.5984,24,3484.454596
72.144,24,3485.609002
64.177945,24,3486.741558
69.342082,24,3487.916332
113.085863,24,3489.057991
24.537208,24,3490.585819
81.886715,24,3492.002429
68.430252,24,3493.052273
-21.001603,24,3494.011529
135.655674,24,3494.973248
92.404958,24,3495.954717
56.2608,24,3496.873922
64.375059,24,3497.822682
68.95279,24,3498.916365
62.892052,24,3500.134662
56.1744,24,3501.316003
7.697194,24,3502.294896
-24.500975,24,3503.25365
82.73408,24,3504.236772
57.50657,24,3505.312842
137.906152,24,3506.272778
92.186573,24,3507.212305
52.533401,24,3508.257185
77.719348,24,3509.428712
166.576273,24,3510.551184
87.230704,24,3511.614877
101.961247,24,3512.933335
51.981039,24,3514.089291
91.898635,24,3515.426804
103.2192,24,3516.71229
75.097406,24,3517.861346
96.019738,24,3519.052649
80.354942,24,3520.106022
106.254605,24,3521.162038
97.115419,24,3522.26657
60.9408,24,3523.226063
100.786077,24,3524.247651
65.952,24,3525.228101
69.547137,24,3526.210789
78.670603,24,3527.172328
94.30869,24,3528.168799
53.1072,24,3529.127287
47.32687,24,3530.113959
86.713835,24,3531.082369
41.238152,24,3532.095427
86.089409,24,3533.126411
68.810787,24,3534.061415
62.9856,24,3535.009058
66.1104,24,3535.955297
98.481455,24,3536.966556
63.936656,24,3538.034322
82.474047,24,3539.161713
147.563207,24,3540.252652
146.366975,24,3541.354741
144.121998,24,3542.4183
96.650902,24,3543.559146
56.7936,24,3544.704103
65.2752,24,3545.945172
56.2608,24,3547.012769
45.537122,24,3548.060469
64.9008,24,3549.153563
47.922213,24,3550.212513
49.26799,24,3551.368047
54.9936,24,3552.437079
55.4112,24,3553.385334
65.026031,24,3554.308368
49.466746,24,3555.256231
84.507255,24,3556.225588
54.7776,24,3557.302887
81.849421,24,3558.341882
91.320097,24,3559.389606
86.552429,24,3560.43693
56.7936,24,3561.513139
51.224151,24,3562.750337
55.3824,24,3563.819082
62.331746,24,3564.788006
61.416,24,3565.741094
124.904501,24,3566.712696
77.806728,24,3567.743193
89.978604,24,3568.871994
54.5184,24,3570.15725
55.777613,24,3571.524948
87.4512,24,3573.168833
58.84886,24,3574.891026
42.800977,24,3576.138751
77.679043,24,3577.211355
60.487462,24,3578.298386
64.830357,24,3579.344922
91.271912,24,3580.409472
51.095813,24,3581.454812
59.0112,24,3582.498139
83.736,24,3583.563105
69.289774,24,3584.870508
112.266831,24,3585.88922
51.382607,24,3586.864707
89.712715,24,3587.83279
53.436378,24,3589.190376
85.51157,24,3590.411983
128.446329,24,3591.480227
54.6192,24,3592.475182
62.499061,24,3593.715588
108.194557,24,3594.747304
66.528,24,3595.723808
170.481911,24,3596.965191
98.054052,24,3598.020036
85.84412,24,3599.183348
55.9296,24,3600.459554
50.396556,24,3601.752524
61.488,24,3603.017478
25.389392,24,3604.266633
70.197695,24,3605.553736
55.7568,24,3606.914537
57.862808,24,3608.12879
70.019845,24,3609.328233
60.687056,24,3610.64562
50.46516,24,3611.813138
82.240105,24,3612.950867
69.8544,24,3614.01448
15.968044,24,3615.04002
40.892543,24,3615.977413
55.296,24,3616.895274
87.696,24,3617.86657
94.55035,24,3618.827418
66.8016,24,3619.819056
50.984365,24,3620.786114
71.091649,24,3621.74375
53.334245,24,3622.708759
83.736,24,3623.649268
83.952,24,3624.582008
120.887574,24,3625.508988
145.520416,24,3626.501357
49.639692,24,3627.494235
65.720497,24,3628.548751
88.608497,24,3629.630831
55.9296,24,3630.74665
54.603768,24,3631.825844
119.826935,24,3633.246797
79.77801,24,3634.378367
54.6192,24,3635.456205
83.159446,24,3636.711398
82.9584,24,3637.974213
102.330093,24,3639.219262
52.7328,24,3640.444867
103.654065,24,3641.526387
136.679489,24,3642.617602
55.5984,24,3643.560074
49.757475,24,3644.551564
62.525362,24,3645.757832
61.123007,24,3646.845235
67.844988,24,3647.902977
112.377517,24,3648.978675
74.397021,24,3650.047879
79.760383,24,3651.006608
94.686462,24,3651.93276
54.168301,24,3652.9221
71.439668,24,3653.857577
54.423327,24,3654.817088
56.5632,24,3655.751681
65.2752,24,3656.665827
54.095758,24,3657.633374
66.6,24,3658.839406
73.243956,24,3659.938553
87.4512,24,3661.058819
65.952,24,3662.135283
67.779162,24,3663.318694
80.767982,24,3664.50867
75.235048,24,3665.965015
55.4832,24,3667.045606
40.727644,24,3668.131103
83.8944,24,3669.272479
94.703534,24,3670.393439
58.998721,24,3671.441709
26.314504,24,3672.465174
83.736,24,3673.378317
52.655824,24,3674.29898
54.072,24,3675.219839
76.775606,24,3676.171282
61.4448,24,3677.251326
51.069816,24,3678.181316
64.4832,24,3679.191961
79.9776,24,3680.135147
56.16,24,3681.069081
110.491497,24,3682.001554
56.2608,24,3682.913597
54.6192,24,3683.981908
52.950737,24,3685.06365
94.42794,24,3686.098554
68.903763,24,3687.113057
45.23367,24,3688.139357
57.207474,24,3689.176643
51.819041,24,3690.236573
67.7232,24,3691.250035
79.9776,24,3692.46488
90.843378,24,3693.43684
65.952,24,3694.644417
57.600147,24,3695.658171
53.1936,24,3696.8534
65.6928,24,3697.803663
121.028646,24,3699.348439
78.053697,24,3700.847321
56.1744,24,3702.100321
69.362432,24,3703.07855
53.1936,24,3704.057901
50.933219,24,3705.008606
58.1184,24,3706.062381
91.994982,24,3707.115444
61.015829,24,3708.102851
122.506888,24,3709.08912
113.163797,24,3710.092077
54.371448,24,3711.050103
87.4512,24,3712.425784
66.852765,24,3713.664278
93.448221,24,3715.006709
103.2192,24,3716.238185
66.8016,24,3717.230518
92.88,24,3718.179791
63.6192,24,3719.164742
79.306927,24,3720.113463
65.223477,24,3721.359725
90.9504,24,3722.386358
66.894071,24,3723.379053
113.88334,24,3724.314502
62.0913,24,3725.295561
79.9488,24,3726.241776
113.981547,24,3727.508112
65.2752,24,3728.465085
80.909442,24,3730.277556
64.6128,24,3731.237967
66.896937,24,3732.323401
49.310755,24,3733.346981
59.701433,24,3734.291078
55.1232,24,3735.246482
49.184588,24,3736.171715
72.144,24,3737.108529
48.423916,24,3738.034589
72.61804,24,3738.953722
83.795486,24,3739.862009
54.5184,24,3740.757132
59.911,24,3741.672831
69.653857,24,3742.65787
65.6928,24,3743.707545
64.92549,24,3744.620738
54.958879,24,3745.546081
68.690367,24,3746.484265
67.939572,24,3747.420466
98.56252,24,3748.326611
54.072,24,3749.233888
86.604862,24,3750.285177
97.721201,24,3751.253174
71.901602,24,3752.525378
52.285872,24,3753.533071
92.0592,24,3754.971262
61.632,24,3756.113786
55.630515,24,3757.099884
65.6928,24,3758.053511
90.675079,24,3759.079761
60.533885,24,3760.137919
50.628032,24,3761.529301
85.459954,24,3762.56073
59.8464,24,3763.508819
68.515119,24,3764.75111
71.916021,24,3765.794017
50.670042,24,3766.889382
113.958192,24,3767.875396
67.4208,24,3768.876568
85.688354,24,3769.940121
93.305889,24,3771.144464
55.512,24,3772.199796
78.538823,24,3773.133509
59.0112,24,3774.200975
66.682809,24,3775.242005
43.610996,24,3776.196564
56.7936,24,3777.131281
56.5632,24,3778.102875
86.2651,24,3779.124511
103.415784,24,3780.076998
146.05907,24,3781.186604
94.001456,24,3782.266438
56.16,24,3783.273063
86.179285,24,3784.219502
78.353149,24,3785.182285
53.1936,24,3786.150598
49.89043,24,3787.194951
79.999105,24,3788.197551
89.422913,24,3789.368741
23.803832,24,3790.359139
115.473797,24,3791.344436
62.877056,24,3792.344091
169.095043,24,3793.306079
57.9888,24,3794.305457
67.643125,24,3795.322123
61.92,24,3796.260845
142.347394,24,3797.205277
78.125729,24,3798.156709
55.725676,24,3799.203573
56.5632,24,3800.166126
62.508451,24,3801.150393
55.728,24,3802.197036
44.812841,24,3803.175429
59.976,24,3804.106282
66.425789,24,3805.088113
131.91083,24,3806.05266
77.329537,24,3807.244008
60.4368,24,3808.204919
81.9936,24,3809.15674
126.152118,24,3810.147804
63.412211,24,3811.152222
145.464554,24,3812.129268
73.339132,24,3813.58476
88.468804,24,3814.642656
60.9408,24,3815.726129
62.573412,24,3816.768614
69.940979,24,3817.959926
70.0416,24,3819.135878
59.607813,24,3820.242338
87.6096,24,3821.370533
96.410492,24,3822.459236
17.343464,24,3823.61048
63.700464,24,3824.743481
79.631035,24,3825.986366
62.3232,24,3827.097277
65.2752,24,3828.225877
55.1232,24,3829.307933
59.142934,24,3830.48726
75.357797,24,3831.572077
115.405146,24,3832.654084
45.631985,24,3833.71714
92.0592,24,3834.901957
98.205157,24,3835.937697
64.4832,24,3836.882983
97.949851,24,3837.936622
94.271463,24,3839.313697
55.590276,24,3840.323183
85.677873,24,3841.236639
55.2315,24,3842.195072
132.196763,24,3843.230356
66.186108,24,3844.257298
59.976,24,3845.686587
48.956096,24,3847.04444
56.1744,24,3848.752163
66.8016,24,3849.922944
55.296,24,3851.112931
59.668339,24,3852.336993
48.017627,24,3853.424557
-19.582895,24,3854.530351
64.6128,24,3855.627036
70.662994,24,3856.72197
64.6128,24,3857.754058
50.354302,24,3858.814456
56.5632,24,3859.895475
67.5648,24,3861.214098
106.427093,24,3862.376329
66.528,24,3863.417803
95.569084,24,3864.453754
53.790915,24,3865.7494
61.4448,24,3866.928583
79.825415,24,3867.951267
75.570645,24,3869.064759
69.629721,24,3870.082373
58.2768,24,3871.016391
117.434725,24,3871.957828
97.336908,24,3873.103196
151.138471,24,3874.074005
92.861099,24,3875.030486
68.774456,24,3876.051787
83.917396,24,3877.19358
69.1344,24,3878.775311
90.185749,24,3880.116373
67.5648,24,3881.755691
119.426581,24,3883.008655
151.601062,24,3884.07288
-28.189771,24,3885.012384
73.000375,24,3885.977784
52.7328,24,3887.019914
56.2752,24,3887.938127
77.877429,24,3888.924902
70.0416,24,3890.03444
55.4112,24,3891.090153
60.2352,24,3892.131191
62.679514,24,3893.173197
112.780673,24,3894.123814
95.122662,24,3895.620847
82.9584,24,3896.853096
45.848105,24,3897.860607
58.700645,24,3898.903354
63.948736,24,3899.901897
79.9776,24,3900.984737
59.0112,24,3901.994334
56.9232,24,3903.046412
149.729235,24,3904.000653
84.384,24,3905.090339
57.049394,24,3906.03942
54.2736,24,3906.95258
111.803227,24,3907.866428
55.454841,24,3908.811753
54.5184,24,3909.762087
127.0636,24,3910.72227
71.071323,24,3911.65667
46.865976,24,3912.691704
71.360948,24,3913.709636
49.911831,24,3914.697705
72.144,24,3915.690116
104.044712,24,3916.707308
50.7289,24,3917.727044
61.4448,24,3918.750445
53.424,24,3919.76784
82.9872,24,3920.724502
73.597139,24,3921.646737
73.177885,24,3922.578366
27.517424,24,3923.596865
65.7648,24,3924.581494
85.183404,24,3925.500494
155.206054,24,3926.456939
134.589428,24,3927.362607
53.2368,24,3928.308632
59.553543,24,3929.231362
70.0416,24,3930.29548
61.02588,24,3931.30762
84.023249,24,3932.592905
50.550387,24,3933.714453
60.1632,24,3934.822801
54.5184,24,3935.82188
148.068065,24,3936.944138
52.691221,24,3938.024124
11.286983,24,3938.947347
61.650565,24,3939.881402
65.1744,24,3940.819578
54.2736,24,3941.754907
55.7568,24,3942.726508
49.889666,24,3943.634094
57.441563,24,3944.648304
84.38407,24,3945.804866
90.63812,24,3946.827327
82.011312,24,3947.827927
49.882193,24,3948.882517
70.567198,24,3949.88084
86.754689,24,3951.082975
57.28785,24,3952.682022
79.9488,24,3954.310186
75.666623,24,3955.431508
