time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
3272,78528,73.02627888,27,24.0,2852,78427,-20.078683853149414,0.0003,0.1086629182100296,0.1982440948486328,52.19639587402344
3276,78624,74.12263226999998,27,24.0,2858,78523,-18.460575103759766,0.0003,-0.23695909976959229,0.19826751947402954,11.087373733520508
3280,78720,75.25233245,27,24.0,2863,78619,-21.342710494995117,0.0003,-0.11410407721996307,0.20016354322433472,18.35912322998047
3284,78816,74.60071939999999,27,24.0,2869,78715,-21.970067977905273,0.0003,-0.07098174095153809,0.19989880919456482,9.391490936279297
3288,78912,75.10843482,27,24.0,2877,78811,-26.999296188354492,0.0003,0.25183773040771484,0.20066103339195251,39.08116912841797
3292,79008,74.94320476,27,24.0,2883,78907,-18.507301330566406,0.0003,-0.18071626126766205,0.19977115094661713,32.48899841308594
3296,79104,74.63899205999999,27,24.0,2889,79003,-19.0811710357666,0.0003,0.03659117966890335,0.19961291551589966,34.82231903076172
3300,79200,72.46700003000001,27,24.0,2895,79099,-20.66798973083496,0.0003,0.4697936773300171,0.19967372715473175,39.79532241821289
3304,79296,73.29743054000001,27,24.0,2901,79195,-22.820768356323242,0.0003,-0.12052543461322784,0.20032565295696259,20.057415008544922
3308,79392,72.22838213,27,24.0,2907,79291,-24.84337043762207,0.0003,-0.08627718687057495,0.1999291032552719,78.73406982421875
3312,79488,71.62804694999998,27,24.0,2912,79387,-20.529781341552734,0.0003,-0.030487043783068657,0.20169326663017273,9.25227165222168
3316,79584,71.83657409999999,27,24.0,2916,79483,-20.138084411621094,0.0003,-0.05311208963394165,0.2001005858182907,15.472321510314941
3320,79680,71.84568912,27,24.0,2920,79579,-17.40528106689453,0.0003,-0.20448565483093262,0.1996401846408844,20.750370025634766
3324,79776,72.20076825999999,27,24.0,2924,79675,-22.104169845581055,0.0003,-0.17975012958049774,0.19865888357162476,23.466066360473633
3328,79872,72.13068485000001,27,24.0,2928,79771,-21.37558364868164,0.0003,-0.0871792733669281,0.19804847240447998,58.64527130126953
3332,79968,71.84372106999999,27,24.0,2932,79867,-25.611867904663086,0.0003,0.26810869574546814,0.19761940836906433,40.06731414794922
3336,80064,71.50888839000001,27,24.0,2936,79963,-19.26668357849121,0.0003,-0.051720283925533295,0.19696113467216492,24.75725746154785
3340,80160,71.9314928,27,24.0,2941,80059,-14.368358612060547,0.0003,0.12253957241773605,0.19658499956130981,22.923564910888672
3344,80256,71.56070339,27,24.0,2946,80155,-24.983667373657227,0.0003,0.014577679336071014,0.19737674295902252,12.273622512817383
3348,80352,72.04860762,27,24.0,2951,80251,-22.692718505859375,0.0003,-0.0003628060221672058,0.19603638350963593,16.542217254638672
3352,80448,71.65390962999999,27,24.0,2956,80347,-17.134714126586914,0.0003,0.08686118572950363,0.1951303780078888,9.67343521118164
3356,80544,71.46544646,27,24.0,2960,80443,-25.60342025756836,0.0003,-0.06875195354223251,0.19492313265800476,19.176761627197266
3360,80640,71.13067939000001,27,24.0,2965,80539,-21.949752807617188,0.0003,0.10892292857170105,0.19437766075134277,14.755465507507324
3364,80736,70.27851164999998,27,24.0,2969,80635,-23.943275451660156,0.0003,0.007259450852870941,0.19621695578098297,22.047977447509766
3368,80832,70.23861857,27,24.0,2974,80731,-22.47852325439453,0.0003,0.05672597140073776,0.1958741545677185,29.624622344970703
3372,80928,69.31234633,27,24.0,2980,80827,-20.313648223876953,0.0003,0.014569873921573162,0.19621892273426056,19.196979522705078
3376,81024,68.99509628999999,27,24.0,2985,80923,-23.606836318969727,0.0003,0.14872433245182037,0.19562482833862305,11.603776931762695
3380,81120,69.11741501,27,24.0,2989,81019,-22.576461791992188,0.0003,0.0018892469815909863,0.19538655877113342,40.1378059387207
3384,81216,69.57908723,27,24.0,2993,81115,-24.881200790405273,0.0003,0.20958927273750305,0.19553929567337036,38.606258392333984
3388,81312,68.34479148999999,27,24.0,2997,81211,-19.576025009155273,0.0003,-0.01538790762424469,0.19510027766227722,21.69800567626953
3392,81408,68.3775307,27,24.0,3001,81307,-21.608251571655273,0.0003,-0.006182141602039337,0.19933056831359863,38.923831939697266
3396,81504,69.09608996,27,24.0,3006,81403,-22.649503707885742,0.0003,0.3131570816040039,0.19844631850719452,22.862825393676758
3400,81600,71.56506603,27,24.0,3012,81499,-23.131624221801758,0.0003,0.0330517441034317,0.2005288302898407,28.910612106323242
3404,81696,71.06074448999999,27,24.0,3016,81595,-24.860815048217773,0.0003,0.036281682550907135,0.2002841979265213,27.55887794494629
3408,81792,71.2633104,27,24.0,3019,81691,-19.406497955322266,0.0003,-0.0011824704706668854,0.19997665286064148,10.73015308380127
3412,81888,73.41724725,27,24.0,3023,81787,-18.9383544921875,0.0003,-0.32162466645240784,0.19964244961738586,26.233489990234375
3416,81984,73.93542097,27,24.0,3028,81883,-21.417207717895508,0.0003,0.12426916509866714,0.20047670602798462,51.3708381652832
3420,82080,74.6533624,27,24.0,3034,81979,-22.95730209350586,0.0003,0.2253693789243698,0.19851480424404144,20.799283981323242
3424,82176,74.46939705,27,24.0,3038,82075,-19.713457107543945,0.0003,-0.13722696900367737,0.19957032799720764,18.616107940673828
3428,82272,74.87339566,27,24.0,3042,82171,-22.189146041870117,0.0003,0.17401055991649628,0.19854599237442017,28.23801612854004
3432,82368,75.55310883,27,24.0,3046,82267,-19.664623260498047,0.0003,-0.05811653286218643,0.19894693791866302,28.37311553955078
3436,82464,76.40809130000001,27,24.0,3051,82363,-23.366485595703125,0.0003,0.05812152475118637,0.20035260915756226,42.549041748046875
3440,82560,76.80830462,27,24.0,3055,82459,-21.500598907470703,0.0003,-0.15364061295986176,0.20007163286209106,16.51425552368164
3444,82656,76.94963539,27,24.0,3059,82555,-24.39170265197754,0.0003,0.3827725946903229,0.200517937541008,27.327442169189453
3448,82752,76.95856521,26,24.0,3065,82651,-19.012977600097656,0.0003,-0.13117475807666779,0.20343339443206787,49.90644073486328
3452,82848,76.34326413,26,24.0,3069,82747,-25.587413787841797,0.0003,0.35812854766845703,0.20430606603622437,25.03125
3456,82944,76.72099567000001,26,24.0,3074,82843,-23.372478485107422,0.0003,-0.03981754183769226,0.20493273437023163,42.496299743652344
3460,83040,75.94799455,26,24.0,3079,82939,-19.368507385253906,0.0003,-0.15841561555862427,0.205101877450943,33.03299331665039
3464,83136,76.30795773,26,24.0,3084,83035,-17.383007049560547,0.0003,-0.2648867964744568,0.20397141575813293,11.51223087310791
3468,83232,77.67948138,26,24.0,3088,83131,-20.662723541259766,0.0003,-0.11655078828334808,0.20269355177879333,21.36442756652832
3472,83328,77.70703181,26,24.0,3092,83227,-20.7185001373291,0.0003,0.13321912288665771,0.20115356147289276,15.153533935546875
3476,83424,78.18331811,26,24.0,3098,83323,-22.653907775878906,0.0003,0.08627793937921524,0.20050539076328278,17.474918365478516
3480,83520,78.16647703000001,26,24.0,3103,83419,-21.487043380737305,0.0003,-0.07655034959316254,0.20053957402706146,48.342350006103516
3484,83616,77.63352578999998,26,24.0,3107,83515,-21.474369049072266,0.0003,-0.028104327619075775,0.20273055136203766,34.65746307373047
3488,83712,78.28352425000001,26,24.0,3111,83611,-22.802322387695312,0.0003,-0.1091499850153923,0.2056608647108078,29.242130279541016
3492,83808,77.79740138000001,26,24.0,3116,83707,-20.395977020263672,0.0003,-0.16930116713047028,0.20580467581748962,38.66354751586914
3496,83904,76.09043882,26,24.0,3120,83803,-24.514760971069336,0.0003,0.15784433484077454,0.20513170957565308,26.51598358154297
3500,84000,74.27383528,26,24.0,3125,83899,-20.926876068115234,0.0003,0.11656083166599274,0.2058684080839157,22.336875915527344
3504,84096,74.21017995999999,26,24.0,3130,83995,-21.610271453857422,0.0003,0.05732050538063049,0.20526187121868134,79.60105895996094
3508,84192,73.62653779,26,24.0,3134,84091,-22.3155574798584,0.0003,0.03346944972872734,0.20500507950782776,18.52396011352539
3512,84288,72.74473900000001,26,24.0,3139,84187,-24.2206974029541,0.0003,0.035902075469493866,0.20418547093868256,49.219017028808594
3516,84384,72.14751981,26,24.0,3143,84283,-24.75923728942871,0.0003,0.237009197473526,0.20406688749790192,25.949596405029297
3520,84480,72.89056393999999,26,24.0,3147,84379,-20.996191024780273,0.0003,0.050777867436409,0.20571112632751465,59.028160095214844
3524,84576,73.12434488,26,24.0,3151,84475,-20.871665954589844,0.0003,-0.10217807441949844,0.20565564930438995,16.77138900756836
3528,84672,74.03936481,26,24.0,3157,84571,-24.19380760192871,0.0003,-0.0627325251698494,0.20701734721660614,16.929683685302734
3532,84768,74.84034537,26,24.0,3163,84667,-20.986143112182617,0.0003,0.015832621604204178,0.20887793600559235,36.23679733276367
3536,84864,74.51045922999998,26,24.0,3167,84763,-19.075428009033203,0.0003,0.22346264123916626,0.20963741838932037,18.13913345336914
3540,84960,74.51790595,26,24.0,3172,84859,-20.15813636779785,0.0003,-0.1089143455028534,0.20799875259399414,20.196449279785156
3544,85056,74.29506112000001,26,24.0,3176,84955,-23.73748779296875,0.0003,0.01768549531698227,0.20766215026378632,61.4921989440918
3548,85152,75.06406955,26,24.0,3181,85051,-20.618833541870117,0.0003,0.10998281836509705,0.20821893215179443,9.115955352783203
3552,85248,75.63915218999999,26,24.0,3186,85147,-18.680578231811523,0.0003,0.012724550440907478,0.20681007206439972,7.299759387969971
3556,85344,76.19867779,26,24.0,3191,85243,-23.267101287841797,0.0003,0.2301824986934662,0.2052106261253357,21.728137969970703
3560,85440,76.1162116,26,24.0,3195,85339,-22.874008178710938,0.0003,0.0361461341381073,0.20547635853290558,33.92405700683594
3564,85536,76.21007546,26,24.0,3199,85435,-17.52815818786621,0.0003,-0.09626293182373047,0.2059551328420639,15.86311149597168
3568,85632,76.35190752,26,24.0,3204,85531,-21.03050994873047,0.0003,0.06532277166843414,0.20501317083835602,53.700538635253906
3572,85728,77.19723492,26,24.0,3208,85627,-20.433298110961914,0.0003,-0.14561879634857178,0.20552930235862732,25.954639434814453
3576,85824,75.3706806,26,24.0,3214,85723,-22.16070556640625,0.0003,0.1436673104763031,0.2048080861568451,30.88311004638672
3580,85920,74.94488563,26,24.0,3218,85819,-17.4422550201416,0.0003,-0.09022342413663864,0.20423106849193573,36.205406188964844
3584,86016,75.04826005000001,26,24.0,3223,85915,-21.353055953979492,0.0003,0.053748346865177155,0.20492367446422577,12.777822494506836
3588,86112,75.7337593,26,24.0,3228,86011,-23.45819091796875,0.0003,0.14015468955039978,0.20572301745414734,44.907405853271484
3592,86208,76.44484234,26,24.0,3232,86107,-20.13088035583496,0.0003,0.10127735137939453,0.2050151228904724,14.038951873779297
3596,86304,77.59714079,26,24.0,3236,86203,-21.06299591064453,0.0003,0.013246171176433563,0.20443516969680786,16.04339599609375
3600,86400,77.16824498,26,24.0,3241,86299,-17.55620574951172,0.0003,0.04601204767823219,0.20499001443386078,29.155590057373047
3604,86496,77.04233392,26,24.0,3247,86395,-24.561508178710938,0.0003,0.03293514624238014,0.2059977501630783,40.305992126464844
3608,86592,77.72509611000001,26,24.0,3252,86491,-22.16272735595703,0.0003,-0.02578234113752842,0.20596499741077423,26.209903717041016
3612,86688,76.76657575,26,24.0,3256,86587,-22.658374786376953,0.0003,0.016468361020088196,0.20681707561016083,19.752784729003906
3616,86784,76.82612086,26,24.0,3260,86683,-24.684207916259766,0.0003,0.12090405076742172,0.20796887576580048,30.06446075439453
3620,86880,75.86653032,26,24.0,3264,86779,-20.924419403076172,0.0003,-0.08828939497470856,0.20820994675159454,20.75511360168457
3624,86976,76.65590331,26,24.0,3268,86875,-19.97354507446289,0.0003,0.12540455162525177,0.20880626142024994,40.00312805175781
3628,87072,75.66739515,26,24.0,3273,86971,-19.984725952148438,0.0003,0.15530258417129517,0.20954769849777222,9.877025604248047
3632,87168,74.59146064000001,26,24.0,3277,87067,-22.767196655273438,0.0003,-0.006758587434887886,0.21163234114646912,11.124852180480957
3636,87264,74.85008041,26,24.0,3281,87163,-25.86981964111328,0.0003,-0.053466591984033585,0.21531915664672852,21.6960391998291
3640,87360,74.15365815000001,26,24.0,3286,87259,-24.511335372924805,0.0003,0.05980445817112923,0.21392130851745605,9.73864459991455
3644,87456,74.90989646000001,26,24.0,3290,87355,-19.535985946655273,0.0003,-0.04291573911905289,0.21186940371990204,37.42900085449219
3648,87552,73.41444962,26,24.0,3294,87451,-19.950273513793945,0.0003,-0.16711987555027008,0.21106627583503723,13.618185043334961
3652,87648,74.68097597,26,24.0,3298,87547,-20.10438346862793,0.0003,-0.09974746406078339,0.20964612066745758,15.863298416137695
3656,87744,74.9838302,26,24.0,3303,87643,-26.222267150878906,0.0003,0.07190869748592377,0.2093103528022766,22.577232360839844
3660,87840,75.17544888,26,24.0,3308,87739,-21.839147567749023,0.0003,-0.10344070196151733,0.2105693221092224,17.999801635742188
3664,87936,75.36593718,26,24.0,3312,87835,-25.628467559814453,0.0003,0.10972221195697784,0.21051472425460815,21.15999984741211
3668,88032,75.07669703000002,26,24.0,3316,87931,-22.510692596435547,0.0003,0.11513929814100266,0.21253180503845215,16.045751571655273
3672,88128,74.79542281,26,24.0,3320,88027,-18.607288360595703,0.0003,-0.1853935718536377,0.21312010288238525,25.302696228027344
3676,88224,75.98326419,26,24.0,3324,88123,-22.885377883911133,0.0003,0.0150245800614357,0.21246209740638733,45.20746994018555
3680,88320,76.72949148000001,26,24.0,3328,88219,-18.255475997924805,0.0003,0.1530204564332962,0.2124020755290985,23.857099533081055
3684,88416,77.63571589999998,26,24.0,3332,88315,-19.347965240478516,0.0003,0.1531887948513031,0.21265855431556702,15.11129379272461
3688,88512,78.07565464999999,26,24.0,3338,88411,-22.176799774169922,0.0003,-0.11225675046443939,0.21425390243530273,22.60747718811035
3692,88608,77.15688281999999,26,24.0,3342,88507,-21.798093795776367,0.0003,0.05823132023215294,0.21255165338516235,48.24986267089844
3696,88704,77.39004946,26,24.0,3346,88603,-21.472030639648438,0.0003,0.007802590727806091,0.21399953961372375,23.681171417236328
3700,88800,78.69837539,26,24.0,3350,88699,-24.170665740966797,0.0003,0.07233002036809921,0.21440084278583527,27.31418228149414
3704,88896,78.7622391,26,24.0,3354,88795,-20.816444396972656,0.0003,0.08311040699481964,0.21545089781284332,31.957441329956055
3708,88992,78.93227880999999,26,24.0,3359,88891,-23.791093826293945,0.0003,0.07769143581390381,0.2152712047100067,17.645381927490234
3712,89088,79.07995501,26,24.0,3363,88987,-23.216466903686523,0.0003,0.05052560195326805,0.21437934041023254,31.307636260986328
3716,89184,77.88651982,26,24.0,3368,89083,-22.066049575805664,0.0003,0.09724780917167664,0.21316109597682953,35.14965057373047
3720,89280,77.72484755,26,24.0,3372,89179,-18.8862361907959,0.0003,-0.018099911510944366,0.21242891252040863,18.667339324951172
3724,89376,75.94444017999999,26,24.0,3377,89275,-22.061382293701172,0.0003,0.06482483446598053,0.21108151972293854,19.272178649902344
3728,89472,76.00616271999999,26,24.0,3382,89371,-23.797243118286133,0.0003,-0.09390442073345184,0.2122611701488495,21.97399139404297
3732,89568,77.04576651,26,24.0,3386,89467,-21.03548812866211,0.0003,-0.004700604826211929,0.21077075600624084,8.459128379821777
3736,89664,76.65340309,26,24.0,3390,89563,-23.508182525634766,0.0003,0.0485803447663784,0.21132266521453857,32.75548553466797
3740,89760,77.06294270000001,26,24.0,3394,89659,-18.890649795532227,0.0003,-0.2661084830760956,0.21271063387393951,10.20272159576416
3744,89856,79.22043008,26,24.0,3399,89755,-17.640758514404297,0.0003,-0.030499370768666267,0.21284224092960358,42.728424072265625
3748,89952,80.11318091999999,26,24.0,3403,89851,-18.570390701293945,0.0003,-0.066119484603405,0.21154959499835968,15.84150505065918
3752,90048,78.90525107,26,24.0,3407,89947,-22.19965362548828,0.0003,0.03895082324743271,0.21306371688842773,25.71023941040039
3756,90144,78.59575351,26,24.0,3411,90043,-21.426902770996094,0.0003,0.0963985025882721,0.21230745315551758,14.74036979675293
3760,90240,79.47267122,26,24.0,3415,90139,-20.604921340942383,0.0003,0.03912403807044029,0.21228307485580444,12.156291961669922
3764,90336,80.24725431,26,24.0,3420,90235,-21.11676597595215,0.0003,-0.00048173777759075165,0.21528935432434082,28.217628479003906
3768,90432,79.42212157,26,24.0,3425,90331,-18.089923858642578,0.0003,-0.02590455487370491,0.21615485846996307,22.261198043823242
3772,90528,78.93532396,26,24.0,3430,90427,-22.113794326782227,0.0003,-0.03576228395104408,0.21423344314098358,21.86757469177246
3776,90624,78.58479702,26,24.0,3434,90523,-20.752216339111328,0.0003,-0.11511930823326111,0.2138652205467224,14.672182083129883
3780,90720,78.67800615,26,24.0,3442,90619,-21.718603134155273,0.0003,-0.1383916437625885,0.2130999118089676,26.87073516845703
3784,90816,77.86489118,26,24.0,3447,90715,-19.969261169433594,0.0003,-0.03918825089931488,0.21224884688854218,23.694393157958984
3788,90912,77.11540428,26,24.0,3452,90811,-20.81751823425293,0.0003,0.017063699662685394,0.21088646352291107,21.66270637512207
3792,91008,79.46837029,26,24.0,3457,90907,-22.943462371826172,0.0003,0.017147647216916084,0.20870646834373474,28.693824768066406
3796,91104,78.71564457999999,26,24.0,3462,91003,-21.787616729736328,0.0003,-0.08934962004423141,0.20784960687160492,16.20478057861328
3800,91200,78.53755129,26,24.0,3467,91099,-21.485626220703125,0.0003,-0.14986510574817657,0.20795838534832,33.60969161987305
3804,91296,77.90431898,26,24.0,3471,91195,-19.561569213867188,0.0003,-0.10749486088752747,0.20685067772865295,16.515012741088867
3808,91392,77.53721915,26,24.0,3476,91291,-25.91938591003418,0.0003,-0.0377030074596405,0.20595791935920715,13.770544052124023
3812,91488,77.84392689,26,24.0,3480,91387,-24.70742416381836,0.0003,-0.032516054809093475,0.20538555085659027,9.751200675964355
3816,91584,78.76159696,26,24.0,3485,91483,-20.396852493286133,0.0003,0.0628884881734848,0.20516544580459595,16.253629684448242
3820,91680,78.54716617,26,24.0,3490,91579,-20.91126251220703,0.0003,0.12399323284626007,0.20504073798656464,20.97710418701172
3824,91776,79.15189215999999,26,24.0,3494,91675,-19.22940444946289,0.0003,-0.01833764836192131,0.20617134869098663,41.340415954589844
3828,91872,79.15534375,26,24.0,3498,91771,-18.948904037475586,0.0003,-0.19995777308940887,0.2062852680683136,15.967212677001953
3832,91968,76.46500947,26,24.0,3503,91867,-24.749650955200195,0.0003,0.17746640741825104,0.20612376928329468,20.420852661132812
3836,92064,77.11061946999999,26,24.0,3507,91963,-27.005359649658203,0.0003,-0.02673315443098545,0.20655518770217896,20.43333625793457
3840,92160,77.95082182999998,26,24.0,3511,92059,-18.82560157775879,0.0003,-0.11636161804199219,0.20683255791664124,23.640180587768555
3844,92256,76.27750949,26,24.0,3516,92155,-21.63371467590332,0.0003,0.12206479161977768,0.20710837841033936,17.388809204101562
3848,92352,76.54905898,26,24.0,3521,92251,-17.854389190673828,0.0003,0.02958998829126358,0.20679835975170135,14.416435241699219
3852,92448,77.01452021,26,24.0,3525,92347,-25.3760929107666,0.0003,0.21238909661769867,0.20790234208106995,20.906631469726562
3856,92544,76.66054797999999,26,24.0,3529,92443,-22.63348388671875,0.0003,0.049616739153862,0.20935958623886108,31.380224227905273
3860,92640,75.77135095,26,24.0,3533,92539,-20.78609275817871,0.0003,0.02267177402973175,0.2092529684305191,21.577423095703125
3864,92736,74.62617199,26,24.0,3536,92635,-27.56484603881836,0.0003,0.10179857909679413,0.20838382840156555,20.733057022094727
3868,92832,76.31153246999999,26,24.0,3541,92731,-25.56372833251953,0.0003,0.018095795065164566,0.2078039050102234,21.7740478515625
3872,92928,77.46733136,26,24.0,3545,92827,-20.27765464782715,0.0003,-0.17834186553955078,0.2087542712688446,21.371856689453125
3876,93024,76.93189253,26,24.0,3550,92923,-21.73179817199707,0.0003,0.2378515899181366,0.2078496366739273,48.9323616027832
3880,93120,75.64028837,26,24.0,3554,93019,-21.473403930664062,0.0003,-0.009180620312690735,0.20796428620815277,13.236927032470703
3884,93216,75.39457711000001,26,24.0,3558,93115,-21.6336612701416,0.0003,-0.0970286950469017,0.21052084863185883,16.82133674621582
3888,93312,74.76059032,26,24.0,3562,93211,-25.576438903808594,0.0003,0.16770192980766296,0.21168553829193115,66.03384399414062
3892,93408,73.33022717,26,24.0,3566,93307,-23.28131866455078,0.0003,0.028280336409807205,0.2121916115283966,79.76687622070312
3896,93504,73.31884636,26,24.0,3571,93403,-21.02737045288086,0.0003,0.08021187782287598,0.2137925624847412,32.330345153808594
3900,93600,72.96508083,26,24.0,3577,93499,-20.943309783935547,0.0003,0.09114443510770798,0.21564985811710358,28.347970962524414
3904,93696,73.43548218,26,24.0,3581,93595,-22.70157241821289,0.0003,-0.10756206512451172,0.21602123975753784,43.4206428527832
3908,93792,73.52424101999999,26,24.0,3585,93691,-19.417455673217773,0.0003,-0.08128276467323303,0.21497127413749695,25.379364013671875
3912,93888,73.23492316,26,24.0,3590,93787,-24.45122528076172,0.0003,0.048540838062763214,0.2150927484035492,23.383085250854492
3916,93984,74.33416239,26,24.0,3594,93883,-21.819805145263672,0.0003,0.0969298779964447,0.21524110436439514,15.391397476196289
3920,94080,75.83181224,26,24.0,3599,93979,-17.68507194519043,0.0003,-0.14047963917255402,0.21467091143131256,21.32859992980957
3924,94176,75.11413734,26,24.0,3604,94075,-21.14228057861328,0.0003,-0.050588976591825485,0.2137494683265686,18.74797821044922
3928,94272,74.83257275,26,24.0,3609,94171,-24.430011749267578,0.0003,0.005596034228801727,0.2147296667098999,22.882755279541016
3932,94368,76.44241324999999,26,24.0,3613,94267,-22.729084014892578,0.0003,0.08438676595687866,0.21570760011672974,23.131492614746094
3936,94464,74.73760537000001,26,24.0,3617,94363,-22.643386840820312,0.0003,-0.14659495651721954,0.21837610006332397,18.682880401611328
3940,94560,73.73128775,26,24.0,3621,94459,-25.92388153076172,0.0003,0.08733408898115158,0.21785248816013336,22.94458770751953
3944,94656,73.65978473,26,24.0,3625,94555,-22.10369300842285,0.0003,0.1048990935087204,0.21722626686096191,40.147499084472656
3948,94752,73.57740884,26,24.0,3629,94651,-25.34484100341797,0.0003,0.26359862089157104,0.21558287739753723,20.637483596801758
3952,94848,73.43084901,26,24.0,3634,94747,-21.540613174438477,0.0003,0.12418867647647858,0.21444493532180786,27.78790283203125
3956,94944,73.7051841,26,24.0,3639,94843,-17.176576614379883,0.0003,0.0003265179693698883,0.21600033342838287,55.652408599853516
3960,95040,74.57814897999998,26,24.0,3643,94939,-22.660633087158203,0.0003,0.03328913822770119,0.21569108963012695,12.08554458618164
3964,95136,74.02677488,26,24.0,3647,95035,-23.369359970092773,0.0003,-0.02969524823129177,0.21484658122062683,41.293216705322266
3968,95232,73.23557985999999,26,24.0,3651,95131,-22.989126205444336,0.0003,0.03027275949716568,0.21426892280578613,35.140132904052734
3972,95328,71.97310782000001,26,24.0,3655,95227,-22.30725860595703,0.0003,-0.04727936536073685,0.213603213429451,44.74706268310547
3976,95424,72.41904761,26,24.0,3659,95323,-21.34808921813965,0.0003,-0.29583773016929626,0.21289706230163574,16.41577911376953
3980,95520,73.19156284000002,26,24.0,3664,95419,-23.95733070373535,0.0003,-0.07612355053424835,0.2120010107755661,16.42633819580078
3984,95616,73.03895554,26,24.0,3669,95515,-26.550437927246094,0.0003,0.07144682109355927,0.21198521554470062,61.28085708618164
3988,95712,72.81758036000001,26,24.0,3673,95611,-19.128101348876953,0.0003,-0.03387786075472832,0.21115794777870178,32.19139099121094
3992,95808,72.22671619000002,26,24.0,3677,95707,-22.480680465698242,0.0003,0.2326621562242508,0.2117796093225479,15.313169479370117
3996,95904,71.9628089,26,24.0,3681,95803,-23.605600357055664,0.0003,0.2024645358324051,0.2125253975391388,26.824520111083984
4000,96000,72.03823044,26,24.0,3684,95899,-25.679590225219727,0.0003,0.05042531341314316,0.21278181672096252,17.56793975830078
4004,96096,72.01910346999999,26,24.0,3689,95995,-20.501829147338867,0.0003,0.09867428988218307,0.21404077112674713,47.41405487060547
4008,96192,71.67969760999999,26,24.0,3693,96091,-23.090177536010742,0.0003,0.215785413980484,0.2147025614976883,12.657526016235352
4012,96288,71.30365038,26,24.0,3697,96187,-21.639799118041992,0.0003,0.0370439775288105,0.2169772982597351,41.521732330322266
4016,96384,71.01225065999999,26,24.0,3703,96283,-21.000591278076172,0.0003,-0.24453577399253845,0.21713446080684662,32.486907958984375
4020,96480,69.34557183999999,26,24.0,3707,96379,-23.449630737304688,0.0003,-0.0733664482831955,0.21969321370124817,12.500972747802734
4024,96576,70.92411598,26,24.0,3710,96475,-20.94127082824707,0.0003,-0.008119739592075348,0.2194213569164276,14.843856811523438
4028,96672,71.89545835999999,26,24.0,3716,96571,-23.34203338623047,0.0003,-0.1745709627866745,0.22074463963508606,16.608375549316406
4032,96768,72.28906841999999,26,24.0,3720,96667,-18.817304611206055,0.0003,-0.15630334615707397,0.22093118727207184,16.503860473632812
4036,96864,73.66005542999999,26,24.0,3724,96763,-26.933090209960938,0.0003,0.09776122123003006,0.22062115371227264,17.991924285888672
4040,96960,74.03874426,26,24.0,3728,96859,-20.694334030151367,0.0003,-0.033030442893505096,0.22022242844104767,32.91085433959961
4044,97056,73.23694541,25,24.0,3733,96955,-23.833877563476562,0.0003,0.13259495794773102,0.22114606201648712,27.586380004882812
4048,97152,72.1035866,25,24.0,3737,97051,-21.672866821289062,0.0003,-0.08669605851173401,0.22247165441513062,15.381814956665039
4052,97248,71.59576188999999,25,24.0,3740,97147,-22.293916702270508,0.0003,0.11858722567558289,0.22319823503494263,25.398937225341797
4056,97344,70.96692196999999,25,24.0,3744,97243,-20.947595596313477,0.0003,0.0885971337556839,0.2215665578842163,13.81716537475586
4060,97440,70.38178781,25,24.0,3748,97339,-23.602123260498047,0.0003,0.046338655054569244,0.22047322988510132,12.903509140014648
4064,97536,71.07227614,25,24.0,3752,97435,-21.62469482421875,0.0003,0.08988345414400101,0.22040869295597076,16.995174407958984
4068,97632,70.07613817999999,25,24.0,3757,97531,-22.077686309814453,0.0003,-0.08047491312026978,0.21961109340190887,15.950997352600098
4072,97728,70.38549117999999,25,24.0,3761,97627,-19.800199508666992,0.0003,0.04353027045726776,0.21882517635822296,29.82239532470703
4076,97824,70.65071698000001,25,24.0,3765,97723,-25.427913665771484,0.0003,-0.041284143924713135,0.22053101658821106,38.47056198120117
4080,97920,70.80858742000001,25,24.0,3769,97819,-21.279924392700195,0.0003,-0.039994772523641586,0.2194165140390396,17.035537719726562
4084,98016,71.11886362,25,24.0,3774,97915,-20.978046417236328,0.0003,-0.1338125467300415,0.21844404935836792,40.1722297668457
4088,98112,70.71784208,25,24.0,3778,98011,-25.697019577026367,0.0003,0.29004794359207153,0.21737277507781982,15.099871635437012
4092,98208,72.56577388,25,24.0,3782,98107,-20.465625762939453,0.0003,-0.057378653436899185,0.21868957579135895,22.396026611328125
4096,98304,72.78772805999999,25,24.0,3786,98203,-22.198322296142578,0.0003,-0.035137858241796494,0.21982812881469727,20.61389923095703
4100,98400,72.47566852,25,24.0,3790,98299,-19.60210609436035,0.0003,-0.1307273805141449,0.2180042564868927,27.018198013305664
4104,98496,73.87228701,25,24.0,3794,98395,-21.25179672241211,0.0003,-0.06372295320034027,0.21570472419261932,20.456073760986328
4108,98592,74.4690173,25,24.0,3798,98491,-17.847856521606445,0.0003,0.0070565142668783665,0.21714307367801666,19.987903594970703
4112,98688,74.3498851,25,24.0,3802,98587,-21.401653289794922,0.0003,-0.014940951019525528,0.21561309695243835,32.095703125
4116,98784,74.13494794999998,25,24.0,3805,98683,-22.240798950195312,0.0003,0.26253414154052734,0.21255679428577423,26.4951114654541
4120,98880,75.05166649,25,24.0,3810,98779,-23.410503387451172,0.0003,0.11942260712385178,0.21386651694774628,11.747600555419922
