rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,train/ent_coef,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,train/ent_coef_loss
9.099423199999999,24.0,180,34,125,4320,3.1626815795898438,2108.17041015625,0.0003,230.7047119140625,4219,-5.622830867767334
8.071080709999999,24.0,184,34,128,4416,3.2460882663726807,2158.56201171875,0.0003,238.15902709960938,4315,-6.731913089752197
5.879881189999999,24.0,188,34,131,4512,3.3336119651794434,1580.420166015625,0.0003,237.1780548095703,4411,-6.015281677246094
1.709491079999998,24.0,192,34,134,4608,3.420301914215088,2764.4833984375,0.0003,245.2698516845703,4507,-6.920471668243408
-0.711842600000002,24.0,196,34,137,4704,3.5107500553131104,2096.9228515625,0.0003,261.853515625,4603,-7.634261608123779
-4.15812591,24.0,200,34,140,4800,3.603879451751709,3407.428466796875,0.0003,268.0967102050781,4699,-7.0343756675720215
-5.7955087,24.0,204,34,143,4896,3.696324586868286,4260.923828125,0.0003,265.135986328125,4795,-7.406321048736572
-5.154137150000001,24.0,208,34,145,4992,3.7964236736297607,2663.8544921875,0.0003,277.48992919921875,4891,-6.711512088775635
-2.911848470000001,24.0,212,34,148,5088,3.896770715713501,2309.22998046875,0.0003,288.1806640625,4987,-7.136661052703857
-3.3685579000000008,24.0,216,34,151,5184,4.002152442932129,3237.9736328125,0.0003,289.87408447265625,5083,-6.766430377960205
-2.7934366,24.0,220,34,154,5280,4.111451625823975,5191.8115234375,0.0003,295.6888427734375,5179,-7.845411777496338
-3.7816979900000014,24.0,224,34,157,5376,4.222464561462402,4299.0908203125,0.0003,314.8655700683594,5275,-6.616054058074951
-5.947245110000001,24.0,228,34,160,5472,4.33301305770874,3873.7919921875,0.0003,312.47479248046875,5371,-6.3548173904418945
-14.42677355,24.0,232,34,163,5568,4.44891357421875,3775.83740234375,0.0003,330.3475646972656,5467,-6.705109596252441
-20.20660058,24.0,236,34,166,5664,4.5683159828186035,3245.50439453125,0.0003,325.3914794921875,5563,-7.241231918334961
-22.876454510000002,24.0,240,34,169,5760,4.6879096031188965,5694.669921875,0.0003,346.6043395996094,5659,-7.790358543395996
-28.742697660000005,24.0,244,34,172,5856,4.811683654785156,5249.51123046875,0.0003,344.8955078125,5755,-6.81273078918457
-32.60792257,24.0,248,33,175,5952,4.943367958068848,4113.8701171875,0.0003,355.6072082519531,5851,-7.212532043457031
-33.578382760000004,24.0,252,33,178,6048,5.072648525238037,6430.6962890625,0.0003,371.2372741699219,5947,-7.751719951629639
-39.108820259999995,24.0,256,33,181,6144,5.208865165710449,5508.642578125,0.0003,383.7908630371094,6043,-9.00129222869873
-38.696599850000005,24.0,260,33,184,6240,5.35011100769043,5221.5625,0.0003,392.19354248046875,6139,-7.508162975311279
-41.21545702,24.0,264,33,187,6336,5.494088172912598,4845.958984375,0.0003,396.2893371582031,6235,-7.645585060119629
-43.49722153999999,24.0,268,33,190,6432,5.639664173126221,4423.8837890625,0.0003,404.6902770996094,6331,-8.424025535583496
-47.48330876,24.0,272,33,193,6528,5.7903008460998535,7735.435546875,0.0003,418.99029541015625,6427,-7.915719985961914
-48.14269044,24.0,276,33,196,6624,5.9471821784973145,6365.7275390625,0.0003,430.4639587402344,6523,-8.946640014648438
-51.4712905,24.0,280,33,199,6720,6.108588218688965,5881.1044921875,0.0003,441.89556884765625,6619,-7.544007301330566
-55.48571457,24.0,284,33,202,6816,6.272719860076904,6247.30810546875,0.0003,449.0467529296875,6715,-7.883081436157227
-56.68055604,24.0,288,33,205,6912,6.438240051269531,5382.7138671875,0.0003,446.8552551269531,6811,-7.753024578094482
-58.77990423999999,24.0,292,33,208,7008,6.6086344718933105,6992.154296875,0.0003,469.0796813964844,6907,-8.36318302154541
-58.78400030000001,24.0,296,33,211,7104,6.791228771209717,9593.8515625,0.0003,478.4525451660156,7003,-8.643743515014648
-62.170043220000004,24.0,300,33,214,7200,6.975208282470703,6069.9287109375,0.0003,500.35400390625,7099,-8.14449691772461
-60.00994331000001,24.0,304,33,217,7296,7.171907901763916,11333.458984375,0.0003,500.08642578125,7195,-9.2982759475708
-63.602804629999994,24.0,308,33,220,7392,7.371831893920898,5822.044921875,0.0003,521.097900390625,7291,-9.13720989227295
-69.13609125,24.0,312,33,223,7488,7.5735578536987305,10107.015625,0.0003,538.4804077148438,7387,-8.192689895629883
-71.91796642999999,24.0,316,33,226,7584,7.781315326690674,11074.302734375,0.0003,541.9520263671875,7483,-8.979293823242188
-76.81492313,24.0,320,33,229,7680,7.992349624633789,9587.900390625,0.0003,555.9324951171875,7579,-8.92669677734375
-78.37542426,24.0,324,33,232,7776,8.209282875061035,6101.5205078125,0.0003,577.8016357421875,7675,-9.139243125915527
-82.49977521000001,24.0,328,33,235,7872,8.432257652282715,11186.296875,0.0003,583.9810180664062,7771,-9.763456344604492
-81.05129499,24.0,332,33,238,7968,8.663415908813477,18653.1796875,0.0003,585.622802734375,7867,-9.124669075012207
-80.79153292,24.0,336,33,241,8064,8.903653144836426,12759.349609375,0.0003,618.940185546875,7963,-8.638992309570312
-86.18488815,24.0,340,33,244,8160,9.145341873168945,16543.4609375,0.0003,634.4721069335938,8059,-10.35888385772705
-88.07167302000002,24.0,344,33,247,8256,9.400357246398926,16498.17578125,0.0003,649.2042846679688,8155,-9.262969970703125
-91.16797348999998,24.0,348,33,250,8352,9.656431198120117,13126.935546875,0.0003,666.3590087890625,8251,-10.441255569458008
-93.61105178,24.0,352,33,253,8448,9.924361228942871,15701.10546875,0.0003,679.742431640625,8347,-10.591034889221191
-96.19038228000001,24.0,356,33,256,8544,10.2013521194458,13119.755859375,0.0003,700.2741088867188,8443,-10.197111129760742
-100.57801457000001,24.0,360,33,259,8640,10.489657402038574,18782.96484375,0.0003,707.7831420898438,8539,-9.191205024719238
-103.60252485999999,24.0,364,33,262,8736,10.778066635131836,14434.263671875,0.0003,712.8284301757812,8635,-9.052909851074219
-104.27364309,24.0,368,33,265,8832,11.084110260009766,12774.0546875,0.0003,756.1111450195312,8731,-11.189693450927734
-101.49303388,24.0,372,33,268,8928,11.390965461730957,24811.65625,0.0003,751.0184326171875,8827,-10.371468544006348
-103.46576278,24.0,376,33,271,9024,11.706718444824219,8620.228515625,0.0003,779.9054565429688,8923,-10.373013496398926
-103.75392931,24.0,380,33,274,9120,12.03105640411377,27161.71875,0.0003,787.142333984375,9019,-10.286080360412598
-103.18297083000002,24.0,384,33,277,9216,12.375774383544922,20457.85546875,0.0003,808.3475341796875,9115,-10.906200408935547
-106.65469676000001,24.0,388,33,280,9312,12.725018501281738,33272.2109375,0.0003,842.4124755859375,9211,-10.73220157623291
-107.43691181,24.0,392,33,283,9408,13.078218460083008,27651.28515625,0.0003,851.16796875,9307,-10.97480297088623
-108.95187535,24.0,396,33,286,9504,13.44699764251709,33503.34375,0.0003,888.6832885742188,9403,-12.378340721130371
-106.61789651000001,24.0,400,33,289,9600,13.817771911621094,30109.96484375,0.0003,904.2566528320312,9499,-10.636409759521484
-110.56074012999997,24.0,404,33,292,9696,14.202873229980469,31795.314453125,0.0003,918.0527954101562,9595,-9.527542114257812
-112.23171854999997,24.0,408,33,295,9792,14.601401329040527,29744.0234375,0.0003,956.6674194335938,9691,-11.150405883789062
-112.17035892999998,24.0,412,33,298,9888,15.008697509765625,32550.216796875,0.0003,972.1771850585938,9787,-12.592594146728516
-117.39683980999999,24.0,416,33,301,9984,15.441676139831543,38420.46875,0.0003,1011.0503540039062,9883,-12.158409118652344
-116.91488041000001,24.0,420,33,304,10080,15.883934020996094,31626.556640625,0.0003,1032.0765380859375,9979,-13.178152084350586
-117.99502192000001,24.0,424,33,307,10176,16.337587356567383,36866.8125,0.0003,1031.37109375,10075,-10.477937698364258
-117.03043016,24.0,428,33,310,10272,16.79557228088379,47262.5078125,0.0003,1077.4420166015625,10171,-12.012762069702148
-119.23011102999999,24.0,432,33,313,10368,17.281187057495117,30260.44921875,0.0003,1096.919189453125,10267,-10.583690643310547
-123.63075554,24.0,436,33,316,10464,17.775896072387695,58363.390625,0.0003,1118.244384765625,10363,-10.424591064453125
-122.40643298,24.0,440,33,319,10560,18.274887084960938,47439.5,0.0003,1151.11279296875,10459,-10.637791633605957
-126.23088835999997,24.0,444,33,322,10656,18.782546997070312,61350.78515625,0.0003,1184.7781982421875,10555,-11.948094367980957
-126.77926551,24.0,448,33,325,10752,19.31355857849121,54291.140625,0.0003,1217.462646484375,10651,-13.30788803100586
-127.83688299,24.0,452,33,328,10848,19.85034942626953,51003.3359375,0.0003,1238.431640625,10747,-13.7109956741333
-128.80836496,24.0,456,33,331,10944,20.405296325683594,50337.3515625,0.0003,1266.133056640625,10843,-11.438684463500977
-128.46673305,24.0,460,33,334,11040,20.983646392822266,70464.734375,0.0003,1307.4876708984375,10939,-12.952980041503906
-127.82261182000002,24.0,464,33,337,11136,21.58057975769043,57917.578125,0.0003,1334.8470458984375,11035,-12.041366577148438
-136.43974233,24.0,468,33,340,11232,22.19961166381836,59985.40625,0.0003,1386.9150390625,11131,-12.792692184448242
-141.14913019000002,24.0,472,33,343,11328,22.83036231994629,63834.8671875,0.0003,1410.8238525390625,11227,-11.90913200378418
-141.54051143000004,24.0,476,33,346,11424,23.482786178588867,74194.6171875,0.0003,1423.1805419921875,11323,-11.884857177734375
-144.71125454,24.0,480,32,349,11520,24.143489837646484,74856.3046875,0.0003,1463.7606201171875,11419,-12.133987426757812
-145.65911211000002,24.0,484,32,352,11616,24.83696746826172,71193.0234375,0.0003,1523.67578125,11515,-15.6354341506958
-147.08978808,24.0,488,32,355,11712,25.54722785949707,113908.1875,0.0003,1543.199462890625,11611,-15.412147521972656
-148.33330067000003,24.0,492,32,358,11808,26.28018569946289,110693.328125,0.0003,1580.970703125,11707,-14.346747398376465
-151.45769538,24.0,496,32,361,11904,27.028005599975586,94217.140625,0.0003,1611.0732421875,11803,-12.073141098022461
-155.92827060000002,24.0,500,32,364,12000,27.802804946899414,93676.8125,0.0003,1650.2310791015625,11899,-14.20042610168457
-158.25853073,24.0,504,32,367,12096,28.581560134887695,98944.890625,0.0003,1723.9283447265625,11995,-12.400341033935547
-159.52438789,24.0,508,32,370,12192,29.400388717651367,146394.453125,0.0003,1750.222412109375,12091,-11.86262035369873
-157.77323105,24.0,512,32,373,12288,30.231821060180664,85420.1484375,0.0003,1824.08740234375,12187,-15.408102035522461
-155.90820058,24.0,516,32,376,12384,31.09290885925293,109277.21875,0.0003,1857.6859130859375,12283,-13.22171688079834
-155.51438701000004,24.0,520,32,379,12480,31.986774444580078,137368.53125,0.0003,1896.580810546875,12379,-13.799396514892578
-159.51964885,24.0,524,32,382,12576,32.91140365600586,165993.71875,0.0003,1908.223388671875,12475,-14.05284309387207
-163.67558482,24.0,528,32,385,12672,33.84482955932617,158442.28125,0.0003,1979.205078125,12571,-12.582496643066406
-165.42234692999997,24.0,532,32,388,12768,34.813018798828125,120801.015625,0.0003,2036.3076171875,12667,-12.80178165435791
-161.28725562,24.0,536,32,391,12864,35.813316345214844,202947.96875,0.0003,2099.742431640625,12763,-16.270709991455078
-161.87878081,24.0,540,32,394,12960,36.84281539916992,180103.796875,0.0003,2150.81103515625,12859,-14.917228698730469
-159.35520089,24.0,544,32,397,13056,37.894073486328125,186938.75,0.0003,2188.782470703125,12955,-13.9409761428833
-159.02526315,24.0,548,32,400,13152,38.99299621582031,186166.171875,0.0003,2264.56396484375,13051,-13.549212455749512
-158.16249894999999,24.0,552,32,403,13248,40.108219146728516,244166.84375,0.0003,2336.7626953125,13147,-14.446825981140137
-156.67280095,24.0,556,32,406,13344,41.273075103759766,169301.296875,0.0003,2381.4775390625,13243,-14.98809814453125
-162.13703839,24.0,560,32,409,13440,42.44803237915039,195169.78125,0.0003,2405.237548828125,13339,-14.474425315856934
-166.36029763999994,24.0,564,32,412,13536,43.66786575317383,263115.71875,0.0003,2470.18505859375,13435,-14.606888771057129
-158.61579600000002,24.0,568,32,415,13632,44.938385009765625,236936.84375,0.0003,2528.86669921875,13531,-14.938385963439941
-158.65516149,24.0,572,32,418,13728,46.24079895019531,283533.6875,0.0003,2664.70361328125,13627,-16.414485931396484
-164.60014020999998,24.0,576,32,421,13824,47.56555938720703,216511.84375,0.0003,2662.4150390625,13723,-16.888423919677734
-162.41305888,24.0,580,32,424,13920,48.94760513305664,264865.8125,0.0003,2773.933349609375,13819,-16.306201934814453
-162.91511002000001,24.0,584,32,427,14016,50.35897445678711,247504.34375,0.0003,2850.7421875,13915,-15.022632598876953
-164.62617217000002,24.0,588,32,430,14112,51.796688079833984,362714.53125,0.0003,2895.028564453125,14011,-14.36700439453125
-164.2363072,24.0,592,32,433,14208,53.31159591674805,275876.125,0.0003,3022.056884765625,14107,-16.037487030029297
-163.70433918,24.0,596,32,436,14304,54.83717346191406,265316.40625,0.0003,3121.56640625,14203,-15.87940502166748
-165.86803110999998,24.0,600,32,439,14400,56.419857025146484,263383.375,0.0003,3143.768798828125,14299,-16.006736755371094
-161.14908305999998,24.0,604,32,442,14496,58.024696350097656,405121.0,0.0003,3205.796875,14395,-14.934511184692383
-164.41802787,24.0,608,32,445,14592,59.700374603271484,351519.46875,0.0003,3322.017333984375,14491,-18.215478897094727
-166.50119657000002,24.0,612,32,448,14688,61.43912124633789,285011.34375,0.0003,3409.27197265625,14587,-14.033594131469727
-166.24966759,24.0,616,32,451,14784,63.21204376220703,480004.28125,0.0003,3499.375732421875,14683,-16.44356918334961
-173.09978443,24.0,620,32,454,14880,65.03340148925781,488743.125,0.0003,3693.155029296875,14779,-15.41379165649414
-171.40694852000001,24.0,624,32,457,14976,66.9082260131836,558634.75,0.0003,3750.726318359375,14875,-15.840404510498047
-169.35868899000005,24.0,628,32,460,15072,68.83512878417969,530199.1875,0.0003,3823.56591796875,14971,-17.034420013427734
-166.89365830999998,24.0,632,32,463,15168,70.80726623535156,452065.5,0.0003,3887.53466796875,15067,-15.739763259887695
-169.44166306,24.0,636,32,466,15264,72.86602020263672,626350.4375,0.0003,4000.61767578125,15163,-16.967880249023438
-169.31326316000002,24.0,640,32,469,15360,74.95213317871094,531485.25,0.0003,4080.51220703125,15259,-16.850000381469727
-169.05251068,24.0,644,32,472,15456,77.115478515625,406633.0,0.0003,4256.015625,15355,-19.159027099609375
-169.34281396999998,24.0,648,32,475,15552,79.36445617675781,748362.4375,0.0003,4350.3330078125,15451,-19.93252944946289
-169.69548548999998,24.0,652,32,478,15648,81.6530532836914,615072.5,0.0003,4504.22998046875,15547,-17.06891441345215
-173.64776733000002,24.0,656,32,481,15744,83.98600769042969,1173762.75,0.0003,4626.0078125,15643,-17.92192840576172
-168.67967610999997,24.0,660,32,484,15840,86.40231323242188,906079.6875,0.0003,4686.71728515625,15739,-16.647809982299805
-172.25730996,24.0,664,32,487,15936,88.9188232421875,579501.75,0.0003,4867.7900390625,15835,-17.93767738342285
-176.57387655,24.0,668,32,490,16032,91.49112701416016,1062535.0,0.0003,4998.6376953125,15931,-18.242351531982422
-176.38996956000003,24.0,672,32,493,16128,94.15885925292969,892160.5,0.0003,5134.896484375,16027,-20.016725540161133
-173.7750444,24.0,676,32,496,16224,96.90262603759766,1194883.25,0.0003,5176.1494140625,16123,-17.80453872680664
-171.58065636,24.0,680,32,499,16320,99.73837280273438,975097.25,0.0003,5427.599609375,16219,-17.325468063354492
-173.86347888,24.0,684,32,502,16416,102.66410827636719,886598.25,0.0003,5565.33837890625,16315,-17.154319763183594
-170.60986498999998,24.0,688,32,505,16512,105.68302154541016,1387155.75,0.0003,5717.9404296875,16411,-18.065305709838867
-177.71187664000004,24.0,692,32,508,16608,108.74693298339844,1071481.5,0.0003,5823.1884765625,16507,-17.29815101623535
-177.29090311,24.0,696,32,511,16704,111.89412689208984,1693268.875,0.0003,6018.22705078125,16603,-16.959228515625
-174.97189483999998,24.0,700,32,514,16800,115.09282684326172,1045594.125,0.0003,6176.10400390625,16699,-16.461145401000977
-178.60624326999996,24.0,704,32,517,16896,118.37252044677734,1439532.75,0.0003,6350.349609375,16795,-17.602619171142578
-178.48750218,24.0,708,32,520,16992,121.81285858154297,1632374.5,0.0003,6543.30322265625,16891,-18.16510581970215
-182.45968943,24.0,712,32,523,17088,125.34291076660156,1138249.75,0.0003,6628.8115234375,16987,-15.15284252166748
-185.06398187000005,24.0,716,32,526,17184,128.9680633544922,1534256.25,0.0003,6900.44140625,17083,-18.840253829956055
-186.28527172999998,24.0,720,32,529,17280,132.67642211914062,2056030.625,0.0003,6985.02734375,17179,-16.73927116394043
-189.49650983,24.0,724,32,532,17376,136.546875,1873506.375,0.0003,7254.47216796875,17275,-18.13775062561035
-190.44242746,24.0,728,32,535,17472,140.42800903320312,1669811.0,0.0003,7482.685546875,17371,-18.05147361755371
-194.45230572,24.0,732,32,538,17568,144.45162963867188,1675168.5,0.0003,7726.49755859375,17467,-20.689430236816406
-197.87921577,24.0,736,32,541,17664,148.67991638183594,1919216.5,0.0003,7962.560546875,17563,-21.28993034362793
-202.46058932,24.0,740,32,544,17760,153.1320343017578,2859081.5,0.0003,8109.60400390625,17659,-18.588254928588867
-205.34346123000003,24.0,744,32,547,17856,157.5891571044922,2554302.75,0.0003,8234.2890625,17755,-20.73313331604004
-205.77192099,24.0,748,32,550,17952,162.12890625,2509669.5,0.0003,8643.431640625,17851,-21.5125732421875
-207.29048306,24.0,752,32,553,18048,166.8212432861328,3372244.0,0.0003,8719.60546875,17947,-19.065324783325195
-201.69246615,24.0,756,32,556,18144,171.68614196777344,3473958.0,0.0003,9064.07421875,18043,-16.81795883178711
-204.18628269999996,24.0,760,32,559,18240,176.68338012695312,3411060.0,0.0003,9373.814453125,18139,-21.65471649169922
-201.67839927999998,24.0,764,32,562,18336,181.7618408203125,3461138.5,0.0003,9595.802734375,18235,-21.253658294677734
-201.4487187,24.0,768,32,565,18432,187.05441284179688,3489449.0,0.0003,9685.931640625,18331,-18.7074031829834
-202.79634866,24.0,772,32,568,18528,192.4239044189453,3047833.5,0.0003,10180.9931640625,18427,-21.796113967895508
-203.08871531,24.0,776,32,571,18624,198.03326416015625,4935688.0,0.0003,10378.4541015625,18523,-19.218076705932617
-208.28398966,24.0,780,32,574,18720,203.78164672851562,3322726.5,0.0003,10712.568359375,18619,-19.10626220703125
-209.36445851,24.0,784,32,577,18816,209.6892852783203,4778737.0,0.0003,10795.0419921875,18715,-20.018102645874023
-213.83613638000003,24.0,788,32,580,18912,215.7767333984375,5333491.0,0.0003,11210.4775390625,18811,-19.529565811157227
-209.88118313000007,24.0,792,32,583,19008,222.0150604248047,7162559.0,0.0003,11617.6689453125,18907,-23.509323120117188
-214.08521226999997,24.0,796,32,586,19104,228.43267822265625,5336885.0,0.0003,11676.6591796875,19003,-20.26603889465332
-214.15999111000002,24.0,800,32,590,19200,233.80865478515625,3611648.0,0.0003,9902.486328125,19099,4.307643890380859
-208.50979679,24.0,804,32,592,19296,231.7947540283203,3109061.0,0.0003,9533.265625,19195,7.501338005065918
-204.67020028999997,24.0,808,32,595,19392,229.1606903076172,5223760.0,0.0003,9248.5419921875,19291,7.944941520690918
-196.68403697000002,24.0,812,32,598,19488,226.3408203125,2450044.75,0.0003,9314.9384765625,19387,7.995038032531738
-190.17246039999998,24.0,816,32,601,19584,223.40708923339844,3669560.0,0.0003,8919.6171875,19483,7.823637008666992
-185.33928805000002,24.0,820,32,604,19680,220.39114379882812,2164424.25,0.0003,8751.7578125,19579,8.150721549987793
-182.81683025,24.0,824,32,607,19776,217.33079528808594,2676239.0,0.0003,8552.859375,19675,8.053041458129883
-176.68488770999997,24.0,828,32,610,19872,214.17637634277344,3247561.0,0.0003,8380.7060546875,19771,7.92420768737793
-174.62706346,24.0,832,32,614,19968,210.9641876220703,3176043.5,0.0003,8235.171875,19867,7.4205641746521
-163.65128641999996,24.0,836,32,617,20064,207.70745849609375,2060830.0,0.0003,7974.3037109375,19963,7.850438117980957
-156.30538381999997,24.0,840,32,620,20160,204.39015197753906,1431206.5,0.0003,7941.72119140625,20059,7.837008953094482
-150.53094019999997,24.0,844,32,623,20256,201.05784606933594,2373628.0,0.0003,7774.54443359375,20155,7.599094867706299
-144.67863952999997,24.0,848,32,626,20352,197.6706085205078,2902466.5,0.0003,7478.1904296875,20251,7.628111839294434
-141.68921106,24.0,852,32,629,20448,194.23388671875,1123926.0,0.0003,7417.166015625,20347,8.479655265808105
-137.68632891,24.0,856,32,632,20544,190.7669219970703,2397127.25,0.0003,7410.53955078125,20443,8.097320556640625
-135.21258354,24.0,860,32,635,20640,187.25047302246094,1000153.8125,0.0003,7173.14892578125,20539,7.810028076171875
-127.00911833999999,24.0,864,32,638,20736,183.69326782226562,1798707.875,0.0003,7023.98388671875,20635,7.06645393371582
-120.81828474000002,24.0,868,32,641,20832,180.1275177001953,2053142.5,0.0003,6998.59912109375,20731,7.5475263595581055
-117.91860238,24.0,872,32,644,20928,176.52767944335938,1923301.5,0.0003,6690.46435546875,20827,7.640222549438477
-110.64145823000003,24.0,876,32,647,21024,172.9536590576172,1850611.25,0.0003,6700.94970703125,20923,7.414651393890381
-106.71854463000001,24.0,880,32,650,21120,169.3735809326172,1382424.5,0.0003,6464.58349609375,21019,6.949953079223633
-104.46624901999999,24.0,884,32,653,21216,165.79444885253906,1798452.0,0.0003,6326.0048828125,21115,7.547144412994385
-99.20141063999999,24.0,888,32,656,21312,162.2285919189453,1058817.25,0.0003,6296.64013671875,21211,7.270442008972168
-96.72487699999998,24.0,892,32,659,21408,158.65679931640625,1553445.25,0.0003,6032.46435546875,21307,7.346898078918457
-92.59172433000002,24.0,896,32,662,21504,155.14263916015625,1431895.5,0.0003,6066.95458984375,21403,7.473672389984131
-91.42268554999998,24.0,900,32,665,21600,151.61886596679688,1478618.25,0.0003,6014.65185546875,21499,7.49918794631958
-94.31466392,24.0,904,32,668,21696,148.13494873046875,1138796.75,0.0003,5769.3408203125,21595,7.165066719055176
-96.87289675999999,24.0,908,32,671,21792,144.68035888671875,1132293.125,0.0003,5773.38525390625,21691,6.398521900177002
-98.76236248,24.0,912,32,674,21888,141.2467803955078,1169755.625,0.0003,5527.0712890625,21787,6.492943286895752
